date,open,high,close,low,volume,p_change
2021-03-11,8.16,8.27,8.27,8.12,14645.0,1.47
2021-03-12,8.27,8.27,8.25,8.16,17388.01,-0.24
2021-03-15,8.27,8.4,8.3,8.24,25590.65,0.61
2021-03-16,8.3,8.46,8.45,8.28,29274.21,1.81
2021-03-17,8.43,8.48,8.45,8.35,20016.21,0.0
2021-03-18,8.45,8.6,8.54,8.4,31016.0,1.06
2021-03-19,8.55,8.55,8.43,8.4,26819.21,-1.29
2021-03-22,8.45,8.52,8.49,8.36,23198.0,0.71
2021-03-23,8.48,8.54,8.46,8.39,21621.04,-0.35
2021-03-24,8.46,8.5,8.4,8.36,17471.0,-0.71
2021-03-25,8.38,8.39,8.21,8.2,25427.0,-2.26
2021-03-26,8.22,8.28,8.25,8.2,18870.04,0.49
2021-03-29,8.28,8.32,8.3,8.24,19560.0,0.61
2021-03-30,8.3,8.31,8.25,8.2,19692.48,-0.6
2021-03-31,8.25,8.32,8.3,8.23,16358.55,0.61
2021-04-01,8.3,8.33,8.32,8.23,19132.71,0.24
2021-04-02,8.29,8.32,8.25,8.23,12710.36,-0.84
2021-04-06,8.28,8.3,8.27,8.22,15214.76,0.24
2021-04-07,8.25,8.85,8.77,8.25,109816.69,6.05
2021-04-08,8.77,8.87,8.61,8.61,49527.71,-1.82
2021-04-09,8.61,8.7,8.61,8.52,26793.18,0.0
