date,open,high,close,low,volume,p_change
2021-03-11,6.45,6.58,6.56,6.37,30977.11,2.02
2021-03-12,6.58,6.73,6.61,6.5,25198.21,0.76
2021-03-15,6.6,6.6,6.42,6.35,30048.51,-2.87
2021-03-16,6.39,6.89,6.8,6.37,40370.27,5.92
2021-03-17,6.72,7.19,7.14,6.72,37813.26,5.0
2021-03-18,6.96,7.42,7.21,6.95,47714.92,0.98
2021-03-19,7.25,7.29,7.0,6.97,18336.7,-2.91
2021-03-22,6.92,7.18,7.05,6.92,13154.91,0.71
2021-03-23,7.2,7.2,7.0,7.0,10202.07,-0.71
2021-03-24,7.04,7.13,7.05,6.97,8314.03,0.71
2021-03-25,7.08,7.3,7.16,7.03,13500.78,1.56
2021-03-26,7.15,7.36,7.16,7.08,24398.35,0.0
2021-03-29,7.14,7.16,7.1,7.05,7987.0,-0.84
2021-03-30,7.11,7.41,7.17,7.01,33830.34,0.99
2021-03-31,7.12,7.16,7.06,6.98,8167.64,-1.53
2021-04-01,7.05,7.1,7.01,7.0,8419.21,-0.71
2021-04-02,7.03,7.03,6.95,6.88,11042.27,-0.86
2021-04-06,7.02,7.02,6.91,6.9,5515.8,-0.58
2021-04-07,6.85,6.96,6.91,6.85,7739.1,0.0
2021-04-08,6.92,6.95,6.88,6.86,6308.81,-0.43
2021-04-09,6.88,7.12,6.98,6.79,29358.81,1.45
