date,open,high,close,low,volume,p_change
2021-03-11,2.99,3.03,3.02,2.98,47420.25,1.0
2021-03-12,3.03,3.09,3.08,3.01,77599.36,1.99
2021-03-15,3.06,3.1,3.09,3.06,67140.23,0.33
2021-03-16,3.09,3.14,3.12,3.08,93039.77,0.97
2021-03-17,3.11,3.14,3.09,3.08,65360.7,-0.96
2021-03-18,3.09,3.11,3.08,3.07,40338.6,-0.32
2021-03-19,3.07,3.08,3.06,3.04,47097.0,-0.65
2021-03-22,3.06,3.09,3.08,3.05,48058.24,0.65
2021-03-23,3.08,3.09,3.05,3.04,44519.0,-0.97
2021-03-24,3.04,3.06,3.05,3.03,43145.0,0.0
2021-03-25,3.04,3.05,3.03,3.02,37985.0,-0.66
2021-03-26,3.03,3.06,3.03,3.03,47388.0,0.0
2021-03-29,3.03,3.04,3.03,3.02,40281.01,0.0
2021-03-30,3.03,3.03,3.01,3.0,36554.02,-0.66
2021-03-31,3.02,3.06,3.05,3.0,49963.21,1.33
2021-04-01,3.04,3.1,3.07,3.03,78872.0,0.66
2021-04-02,3.06,3.07,3.05,3.01,83839.81,-0.65
2021-04-06,3.05,3.07,3.06,3.03,44709.81,0.33
2021-04-07,3.06,3.08,3.08,3.05,60513.02,0.65
2021-04-08,3.07,3.08,3.05,3.05,45351.81,-0.97
2021-04-09,3.05,3.06,3.05,3.03,34155.0,0.0
