date,open,high,close,low,volume,p_change
2021-03-11,36.06,36.65,36.5,35.72,26177.9,0.41
2021-03-12,36.21,36.41,35.75,35.73,23336.89,-2.06
2021-03-15,35.6,35.6,33.3,33.02,35716.49,-6.85
2021-03-16,33.23,33.55,32.7,32.04,25831.96,-1.8
2021-03-17,32.35,33.75,33.45,32.35,22963.08,2.29
2021-03-18,33.44,34.52,33.75,33.36,28976.8,0.9
2021-03-19,33.9,40.5,37.58,33.6,101563.97,11.35
2021-03-22,37.25,38.53,38.29,36.69,80821.5,1.89
2021-03-23,38.0,38.2,36.58,36.41,47618.74,-4.47
2021-03-24,36.46,37.5,36.71,36.1,32047.33,0.35
2021-03-25,36.63,36.63,35.84,35.66,26760.34,-2.37
2021-03-26,35.81,36.47,35.98,35.6,22408.49,0.39
2021-03-29,36.01,36.43,36.39,35.78,20205.05,1.14
2021-03-30,36.48,38.18,37.99,36.2,55015.88,4.4
2021-03-31,37.8,37.8,36.92,36.71,31158.23,-2.82
2021-04-01,37.18,39.05,36.96,36.94,44506.8,0.11
2021-04-02,36.23,38.65,38.14,35.1,54897.45,3.19
2021-04-06,38.0,39.38,39.28,37.73,57683.26,2.99
2021-04-07,38.8,42.28,40.43,38.16,69908.21,2.93
2021-04-08,40.06,42.28,39.85,39.43,75853.72,-1.44
2021-04-09,39.1,39.83,39.12,38.53,40423.86,-1.83
