date,open,high,close,low,volume,p_change
2021-03-11,4.47,4.74,4.74,4.45,980538.19,6.76
2021-03-12,4.72,4.73,4.69,4.63,655670.81,-1.05
2021-03-15,4.71,4.84,4.75,4.67,803352.5,1.28
2021-03-16,4.75,4.79,4.67,4.62,586990.38,-1.68
2021-03-17,4.64,4.66,4.65,4.55,391672.75,-0.43
2021-03-18,4.68,4.72,4.57,4.57,472142.81,-1.72
2021-03-19,4.5,4.6,4.55,4.47,398818.56,-0.44
2021-03-22,4.58,4.7,4.66,4.56,531613.19,2.42
2021-03-23,4.72,4.74,4.54,4.51,523004.53,-2.58
2021-03-24,4.5,4.53,4.46,4.44,569117.31,-1.76
2021-03-25,4.45,4.51,4.44,4.41,344535.0,-0.45
2021-03-26,4.43,4.51,4.48,4.42,294233.81,0.9
2021-03-29,4.52,4.53,4.46,4.43,371676.16,-0.45
2021-03-30,4.46,4.52,4.49,4.42,315443.09,0.67
2021-03-31,4.49,4.6,4.54,4.48,496294.75,1.11
2021-04-01,4.54,4.56,4.56,4.48,298955.75,0.44
2021-04-02,4.57,4.62,4.59,4.53,333840.69,0.66
2021-04-06,4.62,4.65,4.61,4.6,331151.41,0.44
2021-04-07,4.61,4.68,4.67,4.57,403036.59,1.3
2021-04-08,4.7,4.86,4.79,4.65,1012889.62,2.57
2021-04-09,4.77,4.81,4.75,4.7,617099.88,-0.83
