date,open,high,close,low,volume,p_change
2021-03-11,27.86,29.15,28.96,27.46,38052.0,2.88
2021-03-12,29.56,30.56,29.73,28.69,51247.0,2.66
2021-03-15,29.42,29.74,28.8,28.5,30968.0,-3.13
2021-03-16,28.91,29.39,28.56,27.98,33965.5,-0.83
2021-03-17,28.88,29.4,29.23,27.96,33268.5,2.35
2021-03-18,29.3,29.9,29.09,28.52,38980.0,-0.48
2021-03-19,29.16,29.95,28.56,28.5,53266.0,-1.82
2021-03-22,28.19,29.08,28.9,28.12,37042.0,1.19
2021-03-23,28.61,28.87,27.6,26.63,63610.85,-4.5
2021-03-24,27.43,27.43,25.87,25.83,46799.0,-6.27
2021-03-25,25.87,26.35,25.99,25.34,22460.0,0.46
2021-03-26,26.3,27.0,26.9,26.15,32381.0,3.5
2021-03-29,26.64,27.09,26.64,26.33,19052.45,-0.97
2021-03-30,26.45,27.02,26.47,26.01,26239.0,-0.64
2021-03-31,26.3,26.74,26.32,26.03,18753.5,-0.57
2021-04-01,26.89,27.55,27.39,26.5,38995.5,4.07
2021-04-02,27.38,28.09,27.85,26.93,40054.5,1.68
2021-04-06,27.79,28.02,27.39,27.27,32420.45,-1.65
2021-04-07,27.46,27.55,26.84,26.61,23502.5,-2.01
2021-04-08,27.0,27.27,26.42,26.36,27132.45,-1.56
2021-04-09,26.58,26.6,26.48,26.13,18086.5,0.23
