date,open,high,close,low,volume,p_change
2021-03-11,7.57,7.75,7.64,7.5,25072.01,1.06
2021-03-12,7.62,7.76,7.63,7.58,22564.16,-0.13
2021-03-15,7.68,7.75,7.68,7.52,26698.0,0.66
2021-03-16,7.67,7.97,7.94,7.64,40462.4,3.38
2021-03-17,7.98,8.73,8.57,7.98,102029.05,7.93
2021-03-18,8.41,8.6,8.36,8.34,63392.0,-2.45
2021-03-19,8.34,8.56,8.38,8.33,55111.01,0.24
2021-03-22,8.38,8.67,8.53,8.31,47633.07,1.79
2021-03-23,8.51,8.84,8.66,8.46,53164.01,1.52
2021-03-24,8.66,8.69,8.34,8.32,39026.07,-3.69
2021-03-25,8.34,8.39,8.22,8.17,26039.0,-1.44
2021-03-26,8.19,8.35,8.23,8.16,22239.08,0.12
2021-03-29,8.22,8.27,8.13,8.0,27643.0,-1.22
2021-03-30,8.18,8.5,8.15,8.04,51506.0,0.25
2021-03-31,8.04,8.21,8.15,7.93,34063.0,0.0
2021-04-01,8.11,8.11,7.95,7.88,33492.0,-2.45
2021-04-02,7.96,8.12,8.12,7.9,23770.0,2.14
2021-04-06,8.1,8.4,8.18,8.1,32510.1,0.74
2021-04-07,8.17,8.23,8.15,8.14,18931.0,-0.37
2021-04-08,8.17,8.2,7.94,7.92,28741.1,-2.58
2021-04-09,7.94,8.16,8.03,7.92,25128.0,1.13
