date,open,high,close,low,volume,p_change
2021-03-11,47.7,49.46,48.82,47.35,71136.64,2.35
2021-03-12,49.15,49.89,49.7,48.62,52335.11,1.8
2021-03-15,49.15,49.35,48.18,47.9,47093.91,-3.06
2021-03-16,47.98,48.55,47.66,46.4,47016.78,-1.08
2021-03-17,47.85,49.64,49.0,47.37,57396.62,2.81
2021-03-18,49.15,50.33,49.2,48.59,41394.48,0.41
2021-03-19,48.11,50.0,49.25,47.59,72710.36,0.1
2021-03-22,48.76,50.85,50.65,48.75,60728.5,2.84
2021-03-23,51.21,53.29,52.3,51.2,95458.12,3.26
2021-03-24,51.2,52.58,51.8,51.0,61077.23,-0.96
2021-03-25,51.65,52.21,52.09,51.35,34564.52,0.56
2021-03-26,52.07,53.5,53.5,51.51,62995.4,2.71
2021-03-29,54.14,55.71,55.4,53.62,103612.11,3.55
2021-03-30,55.2,56.45,56.35,54.41,69338.83,1.72
2021-03-31,56.1,56.19,54.6,54.16,46201.96,-3.11
2021-04-01,54.65,55.98,54.31,54.2,31908.16,-0.53
2021-04-02,54.3,55.88,55.11,54.01,42787.19,1.47
2021-04-06,55.73,56.21,55.04,54.45,45222.69,-0.13
2021-04-07,54.81,55.04,54.08,53.03,34438.45,-1.74
2021-04-08,53.51,54.66,54.3,53.3,35053.68,0.41
2021-04-09,56.1,58.76,56.42,55.9,151220.11,3.9
