date,open,high,close,low,volume,p_change
2021-03-11,14.99,15.4,15.39,14.71,14125.0,3.43
2021-03-12,15.34,15.37,15.11,15.02,12782.75,-1.82
2021-03-15,15.11,15.16,14.94,14.74,11087.0,-1.12
2021-03-16,14.86,15.38,15.34,14.84,12779.0,2.68
2021-03-17,15.31,15.46,15.42,15.17,10951.0,0.52
2021-03-18,15.37,15.42,15.21,15.12,13581.0,-1.36
2021-03-19,15.03,15.51,15.23,15.03,13477.0,0.13
2021-03-22,15.25,15.58,15.47,15.23,14858.0,1.58
2021-03-23,15.47,15.67,15.62,15.24,19910.0,0.97
2021-03-24,15.53,15.68,15.28,15.24,16214.0,-2.18
2021-03-25,15.25,15.54,15.25,15.1,16546.42,-0.2
2021-03-26,15.4,15.43,15.21,15.13,15627.74,-0.26
2021-03-29,15.2,15.2,14.9,14.85,22146.58,-2.04
2021-03-30,14.87,14.95,14.5,14.46,17883.0,-2.69
2021-03-31,14.53,14.86,14.69,14.47,13315.5,1.31
2021-04-01,14.63,14.73,14.64,14.44,11034.0,-0.34
2021-04-02,14.59,14.91,14.83,14.59,16112.42,1.3
2021-04-06,14.84,15.46,15.4,14.8,26145.0,3.84
2021-04-07,15.49,15.54,15.38,15.24,18814.0,-0.13
2021-04-08,15.38,15.4,15.09,15.07,18369.45,-1.89
2021-04-09,15.02,15.19,15.11,14.91,13298.06,0.13
