date,open,high,close,low,volume,p_change
2021-03-11,100.0,106.66,97.2,94.4,45801.56,-1.95
2021-03-12,96.43,98.4,92.85,92.8,25705.39,-4.47
2021-03-15,90.8,90.8,86.6,85.62,19587.62,-6.73
2021-03-16,87.58,88.7,88.28,85.02,14942.36,1.94
2021-03-17,87.18,91.98,89.31,85.5,18174.88,1.17
2021-03-18,90.68,90.74,89.38,87.28,16083.11,0.08
2021-03-19,88.0,91.91,88.56,87.08,16381.35,-0.92
2021-03-22,89.6,95.78,93.75,88.44,24754.8,5.86
2021-03-23,93.22,94.0,89.39,89.1,16807.46,-4.65
2021-03-24,88.68,92.0,88.2,88.2,12521.97,-1.33
2021-03-25,87.72,88.66,86.39,85.07,13305.19,-2.05
2021-03-26,86.54,89.48,88.3,86.18,13006.17,2.21
2021-03-29,88.99,89.0,86.92,86.59,9141.99,-1.56
2021-03-30,85.81,90.0,87.95,84.02,15464.32,1.19
2021-03-31,87.02,91.87,88.0,87.02,13799.11,0.06
2021-04-01,89.49,93.98,90.38,89.01,22081.51,2.71
2021-04-02,90.1,91.99,90.7,87.1,18943.03,0.35
2021-04-06,91.0,93.2,91.08,90.0,14810.94,0.42
2021-04-07,91.11,93.0,93.0,89.13,18156.2,2.11
2021-04-08,92.25,98.7,92.24,92.0,25496.37,-0.82
2021-04-09,90.5,92.96,88.64,88.31,15557.87,-3.9
