date,open,high,close,low,volume,p_change
2021-03-11,5.18,5.33,5.29,5.17,12428.97,1.93
2021-03-12,5.28,5.55,5.53,5.28,34189.37,4.54
2021-03-15,5.51,5.63,5.53,5.43,24016.2,0.0
2021-03-16,5.52,5.59,5.56,5.46,12912.97,0.54
2021-03-17,5.57,5.84,5.7,5.55,57154.57,2.52
2021-03-18,5.7,5.78,5.77,5.67,18864.01,1.23
2021-03-19,5.74,5.94,5.86,5.74,25707.1,1.56
2021-03-22,5.81,5.99,5.96,5.81,18640.45,1.71
2021-03-23,5.96,6.01,5.91,5.84,24800.0,-0.84
2021-03-24,5.94,5.94,5.76,5.75,22818.0,-2.54
2021-03-25,5.79,5.91,5.81,5.73,16560.63,0.87
2021-03-26,5.83,5.92,5.85,5.8,11628.83,0.69
2021-03-29,5.85,5.91,5.83,5.8,15658.61,-0.34
2021-03-30,5.84,5.84,5.7,5.67,17064.7,-2.23
2021-03-31,5.7,5.73,5.7,5.62,14064.16,0.0
2021-04-01,5.71,5.78,5.75,5.69,7317.57,0.88
2021-04-02,5.74,6.04,6.04,5.74,31321.6,5.04
2021-04-06,6.15,6.34,6.34,6.15,18375.31,4.97
2021-04-07,6.6,6.66,6.66,6.46,22608.85,5.05
2021-04-08,6.81,6.83,6.34,6.33,65787.41,-4.8
2021-04-09,6.33,6.6,6.45,6.22,41115.38,1.74
