date,open,high,close,low,volume,p_change
2021-03-11,30.81,31.32,31.05,30.16,3717.0,1.17
2021-03-12,31.26,31.26,30.26,30.26,3413.0,-2.54
2021-03-15,30.16,30.57,29.63,29.48,3667.0,-2.08
2021-03-16,34.48,35.56,35.56,33.66,27863.62,20.01
2021-03-17,36.3,42.67,42.67,36.29,56916.04,19.99
2021-03-18,46.39,46.39,42.0,40.88,72780.93,-1.57
2021-03-19,41.08,41.8,39.96,39.5,44727.66,-4.86
2021-03-22,39.5,43.92,41.6,39.5,49169.21,4.1
2021-03-23,42.0,43.5,40.1,39.82,38437.04,-3.61
2021-03-24,40.06,40.5,38.55,37.78,34504.04,-3.87
2021-03-25,38.42,40.16,39.88,37.66,31120.9,3.45
2021-03-26,40.0,40.58,39.1,38.5,27274.9,-1.96
2021-03-29,38.23,38.8,38.47,37.55,19806.6,-1.61
2021-03-30,38.32,38.48,37.14,36.37,19271.0,-3.46
2021-03-31,37.01,37.7,37.44,36.7,15320.0,0.81
2021-04-01,37.43,38.97,37.58,36.63,23691.0,0.37
2021-04-02,37.84,39.93,39.53,37.28,29286.0,5.19
2021-04-06,40.31,40.7,38.78,38.39,21327.0,-1.9
2021-04-07,38.75,40.15,39.86,37.73,22077.62,2.79
2021-04-08,39.7,39.96,38.35,38.31,18873.0,-3.79
2021-04-09,38.35,38.75,37.2,37.19,11215.0,-3.0
