date,open,high,close,low,volume,p_change
2021-03-11,28.26,28.56,28.53,27.85,166410.06,0.99
2021-03-12,28.53,28.54,27.6,27.42,228183.52,-3.26
2021-03-15,27.45,27.49,27.04,26.69,171827.44,-2.03
2021-03-16,27.07,27.47,27.25,26.83,111984.1,0.78
2021-03-17,27.02,27.51,27.31,26.88,109055.59,0.22
2021-03-18,27.35,27.94,27.88,27.23,192766.34,2.09
2021-03-19,27.6,28.47,28.07,27.41,180406.41,0.68
2021-03-22,28.13,28.24,28.1,27.81,123344.15,0.11
2021-03-23,28.12,28.27,27.42,27.34,123450.3,-2.42
2021-03-24,27.42,27.85,27.65,27.12,109337.23,0.84
2021-03-25,27.45,27.84,27.65,27.3,80247.9,0.0
2021-03-26,27.65,28.2,28.05,27.65,119964.24,1.45
2021-03-29,28.05,29.09,29.08,27.92,201277.69,3.67
2021-03-30,29.35,29.47,29.28,28.85,185226.59,0.69
2021-03-31,31.18,31.89,30.43,30.2,456132.03,3.93
2021-04-01,31.08,31.18,29.88,29.54,230082.08,-1.81
2021-04-02,29.87,30.25,29.85,29.53,134743.16,-0.1
2021-04-06,29.93,30.08,29.31,29.2,130537.8,-1.81
2021-04-07,29.37,29.86,29.58,29.14,137614.91,0.92
2021-04-08,29.57,29.78,29.52,29.38,104585.36,-0.2
2021-04-09,29.62,29.92,29.68,29.08,139336.34,0.54
