date,open,high,close,low,volume,p_change
2021-03-11,40.35,41.01,40.87,39.95,2431.0,1.01
2021-03-12,40.86,40.87,40.3,40.23,2224.0,-1.4
2021-03-15,40.11,40.55,40.1,39.55,2857.91,-0.5
2021-03-16,39.93,41.3,40.87,39.93,2605.0,1.92
2021-03-17,41.15,42.76,42.51,40.6,5452.0,4.01
2021-03-18,42.47,43.8,42.88,41.97,6146.0,0.87
2021-03-19,42.5,44.2,43.29,42.23,6611.0,0.96
2021-03-22,43.55,44.95,43.99,43.15,5824.91,1.62
2021-03-23,44.55,44.55,42.56,42.5,5148.0,-3.25
2021-03-24,43.0,43.95,42.69,42.0,4245.0,0.3
2021-03-25,42.71,42.99,42.65,42.0,3651.0,-0.09
2021-03-26,42.88,42.92,42.92,42.3,4007.18,0.63
2021-03-29,42.5,42.94,41.82,41.55,4064.0,-2.56
2021-03-30,41.5,41.6,40.62,40.55,4123.0,-2.87
2021-03-31,40.97,41.16,40.9,40.53,2272.0,0.69
2021-04-01,40.58,41.08,40.76,40.55,2676.0,-0.34
2021-04-02,40.95,41.6,41.55,40.56,2938.18,1.94
2021-04-06,41.22,42.24,41.98,41.22,3474.0,1.03
2021-04-07,41.95,44.0,43.54,41.66,9993.48,3.72
2021-04-08,43.46,44.2,43.5,42.99,8350.0,-0.09
2021-04-09,43.34,44.38,43.7,43.08,6462.0,0.46
