date,open,high,close,low,volume,p_change
2021-03-11,21.18,22.02,22.02,20.96,52821.87,5.16
2021-03-12,22.09,22.1,21.84,21.63,37551.7,-0.82
2021-03-15,21.83,22.16,21.84,21.62,33322.89,0.0
2021-03-16,22.01,22.04,21.59,21.4,33356.33,-1.15
2021-03-17,21.65,21.83,21.59,21.3,27359.06,0.0
2021-03-18,21.8,22.12,21.57,21.5,41661.9,-0.09
2021-03-19,21.26,21.84,21.46,21.15,33110.66,-0.51
2021-03-22,21.15,21.74,21.61,21.1,32380.57,0.7
2021-03-23,21.41,21.58,21.17,21.14,40182.21,-2.04
2021-03-24,21.11,21.28,21.1,21.03,31063.09,-0.33
2021-03-25,21.07,21.23,20.96,20.89,28444.93,-0.66
2021-03-26,21.07,21.37,21.23,21.0,30047.93,1.29
2021-03-29,21.52,21.6,21.26,21.17,31469.31,0.14
2021-03-30,21.18,21.38,21.38,20.89,36401.03,0.56
2021-03-31,21.29,21.29,21.07,21.0,22817.82,-1.45
2021-04-01,21.09,21.24,21.15,21.01,23713.19,0.38
2021-04-02,21.26,21.38,21.35,21.08,33077.03,0.95
2021-04-06,21.52,22.11,22.1,21.42,73926.24,3.51
2021-04-07,22.0,22.02,21.93,21.73,46908.86,-0.77
2021-04-08,21.94,22.41,22.18,21.92,61000.44,1.14
2021-04-09,22.22,22.39,22.06,21.87,47541.19,-0.54
