date,open,high,close,low,volume,p_change
2021-03-11,3.3,3.36,3.34,3.29,324456.09,0.6
2021-03-12,3.34,3.37,3.35,3.25,299090.69,0.3
2021-03-15,3.34,3.47,3.42,3.33,351733.91,2.09
2021-03-16,3.41,3.48,3.42,3.4,230814.02,0.0
2021-03-17,3.42,3.43,3.36,3.34,200058.39,-1.75
2021-03-18,3.36,3.38,3.33,3.33,223872.69,-0.89
2021-03-19,3.3,3.42,3.34,3.29,261734.0,0.3
2021-03-22,3.36,3.55,3.53,3.36,591608.12,5.69
2021-03-23,3.52,3.54,3.51,3.44,347440.0,-0.57
2021-03-24,3.47,3.66,3.39,3.38,629068.38,-3.42
2021-03-25,3.39,3.42,3.36,3.33,218291.23,-0.89
2021-03-26,3.35,3.44,3.4,3.33,234944.59,1.19
2021-03-29,3.44,3.47,3.38,3.35,312709.0,-0.59
2021-03-30,3.37,3.38,3.35,3.3,244544.48,-0.89
2021-03-31,3.32,3.4,3.36,3.32,151455.92,0.3
2021-04-01,3.39,3.39,3.35,3.32,130911.99,-0.3
2021-04-02,3.36,3.54,3.49,3.33,502134.88,4.18
2021-04-06,3.48,3.52,3.44,3.42,286313.91,-1.43
2021-04-07,3.42,3.54,3.49,3.42,295247.25,1.45
2021-04-08,3.52,3.61,3.53,3.48,436931.34,1.15
2021-04-09,3.52,3.59,3.51,3.49,268331.41,-0.57
