date,open,high,close,low,volume,p_change
2021-03-11,6.09,6.17,6.14,6.03,10413.02,0.99
2021-03-12,6.14,6.19,6.15,6.07,13301.0,0.16
2021-03-15,6.18,6.23,6.19,6.11,10293.0,0.65
2021-03-16,6.16,6.27,6.27,6.16,16131.21,1.29
2021-03-17,6.27,6.28,6.24,6.2,12163.0,-0.48
2021-03-18,6.22,6.25,6.22,6.2,10617.74,-0.32
2021-03-19,6.21,6.26,6.17,6.15,9636.95,-0.8
2021-03-22,6.17,6.27,6.27,6.17,17061.69,1.62
2021-03-23,6.27,6.27,6.23,6.2,23245.0,-0.64
2021-03-24,6.25,6.26,6.24,6.2,13425.01,0.16
2021-03-25,6.24,6.28,6.26,6.2,12562.67,0.32
2021-03-26,6.28,6.31,6.24,6.23,23180.0,-0.32
2021-03-29,6.27,6.29,6.26,6.17,17505.38,0.32
2021-03-30,6.22,6.22,6.19,6.18,9976.0,-1.12
2021-03-31,6.16,6.21,6.18,6.12,10180.17,-0.16
2021-04-01,6.17,6.21,6.17,6.14,7478.46,-0.16
2021-04-02,6.17,6.19,6.16,6.14,8835.0,-0.16
2021-04-06,6.15,6.2,6.18,6.14,12307.45,0.33
2021-04-07,6.16,6.2,6.2,6.15,12221.49,0.32
2021-04-08,6.2,6.21,6.16,6.16,9272.79,-0.65
2021-04-09,6.16,6.22,6.2,6.15,13644.0,0.65
