date,open,high,close,low,volume,p_change
2021-03-11,3.71,3.8,3.8,3.71,82282.12,2.15
2021-03-12,3.78,3.87,3.83,3.77,125827.06,0.79
2021-03-15,3.83,3.92,3.92,3.83,195368.84,2.35
2021-03-16,3.93,3.96,3.92,3.88,132257.09,0.0
2021-03-17,3.93,3.93,3.88,3.86,91008.39,-1.02
2021-03-18,3.88,3.9,3.86,3.85,58084.06,-0.52
2021-03-19,3.84,3.9,3.86,3.84,82139.92,0.0
2021-03-22,3.87,3.96,3.96,3.86,148578.48,2.59
2021-03-23,3.95,3.97,3.9,3.87,141957.2,-1.51
2021-03-24,4.04,4.11,3.98,3.95,293822.59,2.05
2021-03-25,3.94,4.09,4.02,3.94,271071.56,1.0
2021-03-26,4.03,4.1,4.07,3.99,216996.16,1.24
2021-03-29,4.09,4.11,4.05,4.03,137342.52,-0.49
2021-03-30,4.07,4.07,4.05,4.01,128699.87,0.0
2021-03-31,4.06,4.17,4.14,4.04,235934.17,2.22
2021-04-01,4.19,4.22,4.12,4.11,246998.95,-0.48
2021-04-02,4.12,4.15,4.07,4.03,207838.86,-1.21
2021-04-06,4.08,4.11,4.1,4.05,79457.14,0.74
2021-04-07,4.09,4.12,4.08,4.04,145044.62,-0.49
2021-04-08,4.06,4.07,4.02,4.0,125217.93,-1.47
2021-04-09,4.03,4.03,3.97,3.94,151258.2,-1.24
