date,open,high,close,low,volume,p_change
2021-03-11,16.63,17.16,16.78,16.6,198258.55,-0.41
2021-03-12,16.98,17.95,17.63,16.84,216381.69,5.07
2021-03-15,17.5,17.54,17.24,16.98,116871.54,-2.21
2021-03-16,17.18,17.59,17.42,17.13,93371.99,1.04
2021-03-17,17.44,17.77,17.52,17.13,88605.75,0.57
2021-03-18,17.64,17.64,17.4,17.3,67502.33,-0.69
2021-03-19,17.13,17.81,17.47,17.01,89309.68,0.4
2021-03-22,17.62,19.31,18.82,17.62,218783.06,7.73
2021-03-23,17.66,17.94,17.36,17.06,238580.84,-7.76
2021-03-24,17.2,17.25,16.77,16.66,125722.1,-3.4
2021-03-25,16.68,17.03,16.63,16.51,105559.72,-0.83
2021-03-26,16.6,16.94,16.9,16.59,90922.97,1.62
2021-03-29,16.9,16.95,16.41,16.41,113886.9,-2.9
2021-03-30,16.44,16.5,16.12,16.12,105235.7,-1.77
2021-03-31,16.13,16.27,16.21,16.06,74810.2,0.56
2021-04-01,16.21,16.33,16.29,16.15,60014.23,0.49
2021-04-02,16.3,16.82,16.68,16.18,103378.46,2.39
2021-04-06,16.71,17.13,16.85,16.61,88479.85,1.02
2021-04-07,17.2,17.43,17.2,16.97,107242.34,2.08
2021-04-08,17.2,17.4,17.0,16.97,89117.26,-1.16
2021-04-09,17.0,17.05,16.84,16.77,66004.1,-0.94
