date,open,high,close,low,volume,p_change
2021-03-11,116.38,121.19,120.4,114.0,6408.14,3.46
2021-03-12,123.43,125.55,121.6,117.46,10899.56,1.0
2021-03-15,119.39,123.54,120.5,118.01,6735.42,-0.91
2021-03-16,120.06,125.0,117.5,116.8,11999.75,-2.49
2021-03-17,117.0,125.0,120.43,116.12,14803.02,2.49
2021-03-18,122.0,123.3,118.8,117.69,11328.38,-1.35
2021-03-19,116.0,118.09,116.1,114.24,10496.87,-2.27
2021-03-22,116.12,119.0,113.0,112.0,11757.61,-2.67
2021-03-23,113.63,113.7,108.01,107.2,10780.53,-4.42
2021-03-24,108.67,112.5,108.02,108.0,9269.63,0.01
2021-03-25,107.67,115.6,112.4,106.28,10209.3,4.05
2021-03-26,111.13,119.88,117.94,111.0,12258.09,4.93
2021-03-29,117.79,118.49,116.13,114.8,8811.18,-1.53
2021-03-30,116.0,117.7,115.5,115.0,6449.42,-0.54
2021-03-31,115.51,118.23,116.6,113.49,6083.82,0.95
2021-04-01,117.0,119.5,116.99,115.8,5474.41,0.33
2021-04-02,116.11,119.62,118.58,115.9,7942.73,1.36
2021-04-06,120.01,121.55,119.26,118.32,5634.06,0.57
2021-04-07,119.26,120.24,118.43,116.15,4877.33,-0.7
2021-04-08,117.01,118.28,116.88,116.1,4990.65,-1.31
2021-04-09,117.0,118.0,114.87,114.33,4858.97,-1.72
