date,open,high,close,low,volume,p_change
2021-03-11,23.75,24.48,24.26,23.73,17384.7,2.15
2021-03-12,24.27,24.32,23.9,23.8,15591.72,-1.48
2021-03-15,23.98,23.98,23.15,23.03,27620.39,-3.14
2021-03-16,23.15,23.44,23.3,23.0,15622.1,0.65
2021-03-17,23.3,23.48,23.39,23.11,15456.03,0.39
2021-03-18,23.4,24.2,23.97,23.4,26228.68,2.48
2021-03-19,23.91,23.98,23.54,23.49,18994.57,-1.79
2021-03-22,23.27,23.64,23.57,23.27,16030.8,0.13
2021-03-23,23.5,23.56,23.4,23.28,14604.87,-0.72
2021-03-24,23.31,23.45,23.09,22.98,18207.02,-1.32
2021-03-25,23.05,23.21,23.01,22.88,10663.64,-0.35
2021-03-26,22.98,23.31,23.25,22.98,12723.25,1.04
2021-03-29,23.25,24.26,23.95,23.15,39746.85,3.01
2021-03-30,24.05,24.25,23.49,23.42,30683.01,-1.92
2021-03-31,23.5,24.1,23.92,23.15,27279.94,1.83
2021-04-01,23.94,24.13,23.87,23.51,22138.12,-0.21
2021-04-02,23.74,23.93,23.65,23.64,16288.57,-0.92
2021-04-06,23.6,23.84,23.67,23.47,16798.01,0.09
2021-04-07,23.57,23.6,23.34,23.17,19582.49,-1.39
2021-04-08,23.34,23.34,23.16,23.16,16036.05,-0.77
2021-04-09,23.03,23.16,23.05,22.9,14756.24,-0.47
