date,open,high,close,low,volume,p_change
2021-03-11,4.05,4.08,4.07,3.94,15937.0,1.75
2021-03-12,4.04,4.25,4.15,3.99,34568.71,1.97
2021-03-15,4.22,4.22,4.11,4.1,16472.0,-0.96
2021-03-16,4.16,4.52,4.52,4.12,67897.25,9.98
2021-03-17,4.7,4.97,4.51,4.48,246872.77,-0.22
2021-03-18,4.35,4.48,4.25,4.25,178735.52,-5.76
2021-03-19,4.2,4.53,4.23,4.18,144543.95,-0.47
2021-03-22,4.16,4.43,4.28,4.13,104669.79,1.18
2021-03-23,4.28,4.3,4.09,4.08,86318.0,-4.44
2021-03-24,4.15,4.17,4.09,4.06,42062.0,0.0
2021-03-25,4.08,4.13,4.06,4.01,30707.0,-0.73
2021-03-26,4.12,4.12,4.08,4.03,29746.01,0.49
2021-03-29,4.09,4.09,3.97,3.94,63076.5,-2.7
2021-03-30,3.96,3.99,3.88,3.86,34813.04,-2.27
2021-03-31,3.87,3.98,3.97,3.83,31144.79,2.32
2021-04-01,4.06,4.06,3.95,3.93,24109.0,-0.5
2021-04-02,3.93,3.99,3.96,3.91,21091.76,0.25
2021-04-06,3.96,4.05,4.04,3.96,24016.19,2.02
2021-04-07,4.04,4.09,4.07,4.01,18162.44,0.74
2021-04-08,4.07,4.11,4.06,4.04,24555.44,-0.25
2021-04-09,4.03,4.08,4.04,4.03,19181.5,-0.49
