date,open,high,close,low,volume,p_change
2021-03-11,2.7,2.71,2.7,2.66,59383.43,0.0
2021-03-12,2.68,2.7,2.68,2.66,65313.0,-0.74
2021-03-15,2.58,2.64,2.58,2.55,142240.95,-3.73
2021-03-16,2.59,2.63,2.61,2.58,71890.12,1.16
2021-03-17,2.6,2.63,2.62,2.6,62407.01,0.38
2021-03-18,2.62,2.63,2.59,2.58,66254.01,-1.15
2021-03-19,2.6,2.64,2.61,2.57,84560.01,0.77
2021-03-22,2.6,2.62,2.62,2.59,56376.0,0.38
2021-03-23,2.61,2.62,2.59,2.58,61740.03,-1.15
2021-03-24,2.59,2.61,2.61,2.57,70471.55,0.77
2021-03-25,2.62,2.63,2.61,2.59,61914.01,0.0
2021-03-26,2.6,2.62,2.61,2.58,58211.01,0.0
2021-03-29,2.62,2.63,2.6,2.6,60905.01,-0.38
2021-03-30,2.61,2.62,2.61,2.58,51786.13,0.39
2021-03-31,2.62,2.86,2.71,2.58,259291.41,3.83
2021-04-01,2.72,2.85,2.79,2.71,272876.03,2.95
2021-04-02,2.81,2.85,2.8,2.75,161338.09,0.36
2021-04-06,2.85,2.87,2.79,2.78,85133.51,-0.36
2021-04-07,2.79,2.81,2.78,2.74,120880.31,-0.36
2021-04-08,2.8,2.82,2.79,2.76,111949.0,0.36
2021-04-09,2.79,2.85,2.81,2.76,109804.02,0.72
