date,open,high,close,low,volume,p_change
2021-03-11,7.32,7.42,7.41,7.32,35307.62,1.23
2021-03-12,7.39,7.4,7.28,7.23,52295.06,-1.75
2021-03-15,7.29,7.36,7.32,7.22,36372.54,0.55
2021-03-16,7.35,7.47,7.45,7.3,42380.88,1.78
2021-03-17,7.46,7.56,7.54,7.39,47525.0,1.21
2021-03-18,7.56,7.6,7.5,7.47,34405.0,-0.53
2021-03-19,7.46,7.56,7.54,7.43,29126.0,0.53
2021-03-22,7.58,7.58,7.55,7.51,29011.01,0.13
2021-03-23,7.58,7.78,7.67,7.49,79599.46,1.59
2021-03-24,7.67,7.78,7.77,7.57,91080.78,1.3
2021-03-25,7.77,8.05,7.91,7.68,162650.0,1.8
2021-03-26,7.85,7.89,7.74,7.7,104289.0,-2.15
2021-03-29,7.7,7.73,7.7,7.6,70613.02,-0.52
2021-03-30,7.68,7.68,7.53,7.51,51467.0,-2.21
2021-03-31,7.55,7.62,7.6,7.5,44242.26,0.93
2021-04-01,7.6,7.6,7.51,7.48,38338.15,-1.18
2021-04-02,7.51,7.53,7.48,7.42,36668.69,-0.4
2021-04-06,7.5,7.55,7.53,7.46,32774.36,0.67
2021-04-07,7.48,7.53,7.52,7.46,30053.38,-0.13
2021-04-08,7.51,7.52,7.41,7.41,41362.91,-1.46
2021-04-09,7.41,7.45,7.41,7.38,33731.33,0.0
