date,open,high,close,low,volume,p_change
2021-03-11,8.88,9.15,9.12,8.73,7420.3,3.17
2021-03-12,9.12,9.25,8.99,8.95,8444.7,-1.43
2021-03-15,9.13,9.18,8.92,8.85,8128.2,-0.78
2021-03-16,8.98,9.04,8.97,8.87,9131.8,0.56
2021-03-17,9.0,9.02,8.91,8.89,10629.05,-0.67
2021-03-18,8.89,8.99,8.94,8.89,6893.5,0.34
2021-03-19,9.01,9.02,8.94,8.9,5259.8,0.0
2021-03-22,9.02,9.09,8.93,8.92,13238.0,-0.11
2021-03-23,8.91,8.95,8.51,8.5,19884.8,-4.7
2021-03-24,8.54,8.74,8.54,8.49,14745.78,0.35
2021-03-25,8.57,8.64,8.43,8.38,10656.7,-1.29
2021-03-26,8.47,8.56,8.5,8.37,7864.0,0.83
2021-03-29,8.53,8.58,8.44,8.38,8748.2,-0.71
2021-03-30,8.44,8.44,8.22,8.21,8055.0,-2.61
2021-03-31,8.22,8.44,8.44,8.18,9259.15,2.68
2021-04-01,8.44,9.2,8.72,8.33,29661.63,3.32
2021-04-02,8.61,8.71,8.52,8.35,20387.8,-2.29
2021-04-06,8.49,8.72,8.66,8.41,16676.8,1.64
2021-04-07,8.8,8.86,8.77,8.62,15969.15,1.27
2021-04-08,8.76,9.65,9.65,8.71,29202.48,10.03
2021-04-09,10.06,10.62,10.62,10.0,46382.77,10.05
