date,open,high,close,low,volume,p_change
2021-03-11,4.55,4.67,4.66,4.53,12519.0,2.42
2021-03-12,4.71,4.71,4.7,4.6,12034.01,0.86
2021-03-15,4.69,4.75,4.69,4.65,12127.01,-0.21
2021-03-16,4.7,4.79,4.77,4.7,18256.0,1.71
2021-03-17,4.79,4.81,4.78,4.74,9937.01,0.21
2021-03-18,4.74,4.81,4.78,4.73,14543.01,0.0
2021-03-19,4.73,4.83,4.74,4.73,14818.0,-0.84
2021-03-22,4.74,4.82,4.81,4.73,14367.01,1.48
2021-03-23,4.84,4.84,4.72,4.68,17670.01,-1.87
2021-03-24,4.68,4.77,4.73,4.68,12281.27,0.21
2021-03-25,4.76,4.93,4.72,4.71,34657.0,-0.21
2021-03-26,4.73,4.94,4.92,4.7,62074.0,4.24
2021-03-29,4.91,4.91,4.83,4.8,34450.01,-1.83
2021-03-30,4.8,4.83,4.71,4.68,32595.0,-2.48
2021-03-31,4.71,4.95,4.86,4.71,47009.01,3.19
2021-04-01,4.87,4.93,4.9,4.81,33481.01,0.82
2021-04-02,4.93,4.94,4.92,4.83,23875.0,0.41
2021-04-06,4.99,5.0,4.97,4.91,23040.18,1.02
2021-04-07,4.96,4.99,4.99,4.9,23146.0,0.4
2021-04-08,4.99,5.01,4.91,4.89,25827.0,-1.6
2021-04-09,4.92,4.97,4.95,4.9,14237.1,0.81
