date,open,high,close,low,volume,p_change
2021-03-11,316.0,333.48,331.28,311.3,209642.8,5.33
2021-03-12,336.91,345.0,341.46,331.3,189520.41,3.07
2021-03-15,340.0,340.0,312.3,307.0,230403.52,-8.54
2021-03-16,317.0,324.99,323.0,313.5,137123.97,3.43
2021-03-17,317.88,336.2,333.0,313.1,146725.78,3.1
2021-03-18,334.0,343.11,335.8,333.51,113669.56,0.84
2021-03-19,325.0,332.99,316.5,311.0,189715.91,-5.75
2021-03-22,319.0,321.0,307.8,298.89,231718.84,-2.75
2021-03-23,305.0,310.64,303.91,300.12,151169.23,-1.26
2021-03-24,305.0,305.1,288.79,285.0,252081.86,-4.97
2021-03-25,280.51,293.35,291.55,280.05,184398.88,0.96
2021-03-26,295.0,314.05,313.62,293.0,237102.84,7.57
2021-03-29,313.5,319.77,311.6,305.01,155632.44,-0.64
2021-03-30,311.61,320.98,318.98,308.0,126403.86,2.37
2021-03-31,318.89,326.16,322.17,313.0,160545.53,1.0
2021-04-01,323.8,335.49,329.99,323.3,113338.13,2.43
2021-04-02,332.95,336.18,332.4,326.88,92628.91,0.73
2021-04-06,335.0,338.0,325.8,319.09,104638.17,-1.99
2021-04-07,332.91,332.91,320.0,312.15,133931.47,-1.78
2021-04-08,314.0,321.66,319.85,311.0,78709.73,-0.05
2021-04-09,324.01,324.01,312.0,310.0,93236.86,-2.45
