date,open,high,close,low,volume,p_change
2021-03-11,22.85,23.95,23.77,22.5,53290.07,4.03
2021-03-12,23.6,24.31,24.22,23.56,54157.65,1.89
2021-03-15,23.91,24.01,23.95,23.23,37315.01,-1.11
2021-03-16,23.74,24.03,23.75,23.5,24137.53,-0.83
2021-03-17,23.43,23.8,23.56,23.1,20853.66,-0.8
2021-03-18,23.7,23.83,22.65,22.58,35017.63,-3.86
2021-03-19,22.2,23.1,22.48,22.15,22599.22,-0.75
2021-03-22,22.42,23.1,22.77,22.24,22651.0,1.29
2021-03-23,22.79,23.24,22.49,22.19,30814.01,-1.23
2021-03-24,22.33,22.41,21.07,20.8,43755.5,-6.31
2021-03-25,20.91,21.3,21.2,20.6,18419.0,0.62
2021-03-26,21.38,22.5,22.45,21.29,31545.51,5.9
2021-03-29,22.45,22.63,22.27,21.9,20936.0,-0.8
2021-03-30,22.52,22.54,22.09,21.82,13759.41,-0.81
2021-03-31,22.2,22.2,21.97,21.69,14276.38,-0.54
2021-04-01,21.88,22.17,21.7,21.55,15248.0,-1.23
2021-04-02,21.9,21.93,21.8,21.65,16021.5,0.46
2021-04-06,21.82,22.85,22.75,21.61,39535.66,4.36
2021-04-07,22.55,22.72,21.95,21.85,30842.41,-3.52
2021-04-08,21.88,22.16,22.14,21.8,14826.91,0.87
2021-04-09,22.45,23.68,23.05,22.4,57362.0,4.11
