date,open,high,close,low,volume,p_change
2021-03-11,8.72,8.86,8.83,8.62,136236.8,1.03
2021-03-12,8.84,8.86,8.75,8.7,137241.59,-0.91
2021-03-15,8.75,8.9,8.89,8.73,167923.69,1.6
2021-03-16,8.88,8.92,8.9,8.82,118008.84,0.11
2021-03-17,8.9,9.12,9.03,8.87,211982.38,1.46
2021-03-18,8.97,9.1,8.97,8.95,162223.86,-0.66
2021-03-19,8.9,9.11,9.03,8.82,278331.78,0.67
2021-03-22,8.98,9.08,9.03,8.9,194475.92,0.0
2021-03-23,9.03,9.04,8.9,8.85,166385.62,-1.44
2021-03-24,8.88,8.95,8.85,8.81,146712.45,-0.56
2021-03-25,8.85,8.92,8.88,8.82,87655.48,0.34
2021-03-26,8.92,8.96,8.95,8.87,120853.66,0.79
2021-03-29,8.98,9.15,9.09,8.92,245006.92,1.56
2021-03-30,9.07,9.23,9.12,9.03,255804.77,0.33
2021-03-31,9.09,9.1,8.88,8.84,203926.08,-2.63
2021-04-01,8.83,8.87,8.8,8.77,137234.95,-0.9
2021-04-02,8.77,8.85,8.82,8.77,90934.0,0.23
2021-04-06,8.84,9.01,8.94,8.84,164217.09,1.36
2021-04-07,8.94,8.99,8.96,8.89,141615.8,0.22
2021-04-08,8.94,9.0,8.89,8.84,130964.39,-0.78
2021-04-09,8.89,8.94,8.9,8.85,104708.02,0.11
