date,open,high,close,low,volume,p_change
2021-03-11,15.61,15.79,15.76,15.51,59612.36,1.22
2021-03-12,15.76,15.89,15.62,15.6,59574.29,-0.89
2021-03-15,15.61,15.72,15.48,15.4,62353.98,-0.9
2021-03-16,15.56,16.04,15.75,15.49,89159.42,1.74
2021-03-17,15.75,16.0,15.97,15.61,54596.61,1.4
2021-03-18,15.99,16.0,15.92,15.82,55322.75,-0.31
2021-03-19,15.91,15.99,15.62,15.6,88394.33,-1.88
2021-03-22,15.57,15.78,15.64,15.55,50395.6,0.13
2021-03-23,15.63,15.7,15.4,15.26,77844.34,-1.53
2021-03-24,15.34,15.42,15.08,15.02,91741.77,-2.08
2021-03-25,15.03,15.23,15.19,15.01,58610.94,0.73
2021-03-26,15.19,15.45,15.36,15.13,67482.96,1.12
2021-03-29,15.28,15.52,15.51,15.26,80963.42,0.98
2021-03-30,15.46,15.83,14.16,13.96,356420.25,-8.7
2021-03-31,14.12,14.47,14.04,13.51,306076.59,-0.85
2021-04-01,14.04,14.1,13.93,13.81,98288.41,-0.78
2021-04-02,13.9,14.2,14.08,13.9,92435.78,1.08
2021-04-06,14.0,14.03,13.98,13.88,56124.62,-0.71
2021-04-07,14.0,14.05,13.98,13.86,60124.44,0.0
2021-04-08,13.96,13.97,13.67,13.63,115960.09,-2.22
2021-04-09,13.51,13.52,13.32,13.15,153341.83,-2.56
