date,open,high,close,low,volume,p_change
2021-03-11,4.03,4.07,4.01,3.98,84285.41,0.0
2021-03-12,4.0,4.02,3.95,3.91,127861.65,-1.5
2021-03-15,3.95,4.05,4.02,3.92,71596.22,1.77
2021-03-16,4.02,4.13,4.1,3.97,83357.06,1.99
2021-03-17,4.1,4.17,4.09,4.06,63385.24,-0.24
2021-03-18,4.09,4.12,4.04,4.04,46188.0,-1.22
2021-03-19,4.04,4.07,4.0,3.99,49147.9,-0.99
2021-03-22,4.0,4.06,4.04,3.97,41318.16,1.0
2021-03-23,4.06,4.06,4.02,3.99,47063.01,-0.49
2021-03-24,4.0,4.03,3.98,3.96,48774.19,-0.99
2021-03-25,3.98,4.02,3.96,3.94,50049.85,-0.5
2021-03-26,3.96,4.03,3.98,3.96,47261.1,0.51
2021-03-29,3.98,4.0,3.92,3.91,70807.42,-1.51
2021-03-30,3.96,3.96,3.88,3.87,47829.41,-1.02
2021-03-31,3.88,3.91,3.86,3.8,60935.52,-0.52
2021-04-01,3.89,3.97,3.95,3.87,66684.89,2.33
2021-04-02,3.94,3.96,3.95,3.88,45654.04,0.0
2021-04-06,3.95,3.97,3.92,3.9,34072.13,-0.76
2021-04-07,3.92,3.95,3.94,3.89,53985.09,0.51
2021-04-08,3.92,3.96,3.89,3.88,51281.01,-1.27
2021-04-09,3.87,3.9,3.87,3.84,34075.08,-0.51
