date,open,high,close,low,volume,p_change
2021-03-11,99.0,99.63,97.45,94.97,23997.63,0.12
2021-03-12,100.53,101.99,94.41,93.33,34441.56,-3.12
2021-03-15,92.83,95.4,93.76,92.02,26767.5,-0.69
2021-03-16,93.39,95.24,92.82,90.88,33845.85,-1.0
2021-03-17,92.72,97.59,97.04,92.46,28521.2,4.55
2021-03-18,98.59,106.55,105.87,96.47,47841.77,9.1
2021-03-19,102.62,107.18,104.84,101.06,30057.98,-0.97
2021-03-22,104.47,110.97,104.91,104.0,27108.35,0.07
2021-03-23,106.47,108.47,106.18,104.09,22473.33,1.21
2021-03-24,104.99,105.59,97.88,95.93,38293.63,-7.82
2021-03-25,97.91,104.51,103.49,97.91,31332.69,5.73
2021-03-26,105.0,111.44,110.5,103.8,44953.11,6.77
2021-03-29,111.91,112.9,110.61,108.1,28074.19,0.1
2021-03-30,109.5,113.25,111.55,108.45,31895.9,0.85
2021-03-31,110.3,112.0,108.33,106.51,41404.79,-2.89
2021-04-01,110.37,111.97,111.08,107.7,24028.6,2.54
2021-04-02,111.9,113.28,110.12,108.15,16008.84,-0.86
2021-04-06,110.33,122.4,118.9,110.12,56862.93,7.97
2021-04-07,120.0,120.0,112.74,109.0,44868.17,-5.18
2021-04-08,111.55,116.0,114.89,110.22,38795.51,1.91
2021-04-09,114.88,116.0,108.5,107.1,37865.8,-5.56
