date,open,high,close,low,volume,p_change
2021-03-11,7.02,7.17,7.11,7.02,86183.35,1.28
2021-03-12,7.13,7.38,7.32,7.03,151017.02,2.95
2021-03-15,7.31,7.46,7.38,7.25,120515.0,0.82
2021-03-16,7.4,7.94,7.89,7.36,377401.28,6.91
2021-03-17,7.79,7.88,7.65,7.64,239035.5,-3.04
2021-03-18,7.66,7.71,7.62,7.58,132710.5,-0.39
2021-03-19,7.55,7.75,7.61,7.46,153474.41,-0.13
2021-03-22,7.61,7.99,7.93,7.58,281619.88,4.21
2021-03-23,7.87,7.93,7.78,7.72,188750.08,-1.89
2021-03-24,7.72,8.08,7.87,7.7,294435.72,1.16
2021-03-25,7.85,7.86,7.58,7.56,203939.52,-3.69
2021-03-26,7.59,7.83,7.64,7.54,148884.91,0.79
2021-03-29,7.64,8.02,7.79,7.6,210481.41,1.96
2021-03-30,7.74,7.8,7.52,7.51,161773.77,-3.47
2021-03-31,7.53,7.84,7.8,7.43,219289.16,3.72
2021-04-01,7.75,7.8,7.68,7.58,141466.45,-1.54
2021-04-02,7.66,7.68,7.56,7.53,114061.0,-1.56
2021-04-06,7.54,7.74,7.62,7.51,100786.77,0.79
2021-04-07,7.55,7.67,7.55,7.5,107741.77,-0.92
2021-04-08,7.52,7.55,7.32,7.32,143935.06,-3.05
2021-04-09,7.32,7.38,7.23,7.2,80061.3,-1.23
