date,open,high,close,low,volume,p_change
2021-03-11,6.65,6.71,6.62,6.45,114982.27,-1.19
2021-03-12,6.53,6.56,6.38,6.27,103690.0,-3.62
2021-03-15,6.35,6.52,6.41,6.19,76956.5,0.47
2021-03-16,6.42,6.54,6.51,6.28,86624.02,1.56
2021-03-17,6.48,6.65,6.56,6.41,90086.42,0.77
2021-03-18,6.56,6.88,6.65,6.47,142558.67,1.37
2021-03-19,6.54,6.82,6.63,6.51,131432.25,-0.3
2021-03-22,6.65,6.73,6.47,6.43,112631.1,-2.41
2021-03-23,6.43,6.47,6.0,5.98,140154.0,-7.26
2021-03-24,5.98,6.06,6.03,5.9,64962.0,0.5
2021-03-25,5.99,6.03,5.95,5.87,46878.0,-1.33
2021-03-26,6.04,6.05,6.01,5.95,38502.19,1.01
2021-03-29,6.02,6.06,5.97,5.94,32429.0,-0.67
2021-03-30,5.97,6.01,5.84,5.84,40728.0,-2.18
2021-03-31,5.95,6.02,5.97,5.84,39889.0,2.23
2021-04-01,5.99,5.99,5.88,5.85,33573.0,-1.51
2021-04-02,5.89,5.96,5.9,5.84,29331.25,0.34
2021-04-06,5.93,6.12,6.08,5.91,47217.15,3.05
2021-04-07,6.08,6.08,6.05,5.99,39050.0,-0.49
2021-04-08,6.04,6.04,5.94,5.94,40665.7,-1.82
2021-04-09,5.96,5.96,5.9,5.85,34098.31,-0.67
