date,open,high,close,low,volume,p_change
2021-03-11,4.08,4.13,4.12,4.02,74102.03,1.48
2021-03-12,4.13,4.17,4.13,4.07,57610.73,0.24
2021-03-15,4.15,4.21,4.14,4.12,67767.07,0.24
2021-03-16,4.13,4.25,4.22,4.12,77566.51,1.93
2021-03-17,4.24,4.29,4.2,4.2,59614.35,-0.47
2021-03-18,4.21,4.21,4.13,4.1,73589.5,-1.67
2021-03-19,4.11,4.22,4.15,4.1,70821.16,0.48
2021-03-22,4.17,4.22,4.19,4.15,75365.97,0.96
2021-03-23,4.19,4.31,4.26,4.16,119890.9,1.67
2021-03-24,4.26,4.32,4.25,4.23,86365.36,-0.23
2021-03-25,4.23,4.26,4.19,4.19,57023.61,-1.41
2021-03-26,4.2,4.24,4.2,4.16,71020.9,0.24
2021-03-29,4.19,4.24,4.13,4.12,76096.87,-1.67
2021-03-30,4.14,4.16,4.07,4.0,94295.67,-1.45
2021-03-31,4.07,4.12,4.06,4.04,54154.91,-0.25
2021-04-01,4.06,4.06,4.01,3.98,68617.5,-1.23
2021-04-02,4.01,4.08,4.05,3.99,41445.72,1.0
2021-04-06,4.06,4.11,4.09,4.0,55368.99,0.99
2021-04-07,4.06,4.17,4.14,4.06,70745.25,1.22
2021-04-08,4.15,4.2,4.11,4.08,63691.13,-0.72
2021-04-09,4.08,4.13,4.09,4.06,44510.0,-0.49
