date,open,high,close,low,volume,p_change
2021-03-11,2.14,2.15,2.12,2.09,79956.9,-0.47
2021-03-12,2.11,2.13,2.1,2.08,77241.67,-0.94
2021-03-15,2.1,2.12,2.09,2.06,73133.0,-0.48
2021-03-16,2.08,2.14,2.13,2.08,75997.8,1.91
2021-03-17,2.13,2.24,2.21,2.11,164547.8,3.76
2021-03-18,2.2,2.22,2.2,2.16,77811.12,-0.45
2021-03-19,2.2,2.3,2.24,2.16,153023.94,1.82
2021-03-22,2.23,2.3,2.29,2.22,116553.7,2.23
2021-03-23,2.28,2.35,2.25,2.25,147031.33,-1.75
2021-03-24,2.22,2.28,2.26,2.15,140199.81,0.44
2021-03-25,2.23,2.27,2.22,2.2,101526.8,-1.77
2021-03-26,2.2,2.32,2.3,2.2,142264.12,3.6
2021-03-29,2.31,2.34,2.29,2.25,114145.4,-0.43
2021-03-30,2.3,2.31,2.21,2.2,114950.52,-3.49
2021-03-31,2.19,2.24,2.21,2.18,76765.6,0.0
2021-04-01,2.2,2.24,2.19,2.19,62687.8,-0.91
2021-04-02,2.2,2.22,2.22,2.17,66147.2,1.37
2021-04-06,2.21,2.33,2.29,2.19,159441.67,3.15
2021-04-07,2.26,2.32,2.3,2.24,97431.0,0.44
2021-04-08,2.3,2.34,2.3,2.27,103334.24,0.0
2021-04-09,2.29,2.42,2.42,2.28,201629.12,5.22
