date,open,high,close,low,volume,p_change
2021-03-11,6.0,6.27,6.22,5.81,126765.88,2.64
2021-03-12,6.3,6.33,6.05,6.03,83725.48,-2.73
2021-03-15,6.06,6.14,6.07,5.96,48426.74,0.33
2021-03-16,6.12,6.22,6.12,6.06,38604.41,0.82
2021-03-17,6.15,6.18,6.14,6.07,41286.44,0.33
2021-03-18,6.15,6.37,6.3,6.12,71674.37,2.61
2021-03-19,6.23,6.44,6.29,6.2,68448.4,-0.16
2021-03-22,6.35,6.35,6.26,6.18,43125.0,-0.48
2021-03-23,6.25,6.29,6.08,6.01,86133.5,-2.88
2021-03-24,6.11,6.13,6.04,5.95,56926.0,-0.66
2021-03-25,6.04,6.07,5.95,5.93,35469.0,-1.49
2021-03-26,5.98,6.08,6.05,5.92,49326.35,1.68
2021-03-29,6.05,6.2,6.13,6.05,50632.5,1.32
2021-03-30,6.11,6.17,6.1,6.08,45215.28,-0.49
2021-03-31,6.15,6.28,5.94,5.9,105580.93,-2.62
2021-04-01,5.94,5.94,5.68,5.66,112439.49,-4.38
2021-04-02,5.68,5.74,5.72,5.55,104947.03,0.7
2021-04-06,5.71,5.77,5.73,5.61,61176.68,0.17
2021-04-07,5.75,5.79,5.78,5.68,49458.87,0.87
2021-04-08,5.81,5.84,5.69,5.69,48248.0,-1.56
2021-04-09,5.69,5.79,5.73,5.64,38383.07,0.7
