date,open,high,close,low,volume,p_change
2021-03-11,5.98,6.08,6.07,5.96,27074.08,2.19
2021-03-12,6.07,6.15,6.13,6.07,28075.96,0.99
2021-03-15,6.09,6.16,6.12,6.07,24526.77,-0.16
2021-03-16,6.1,6.17,6.16,6.08,25019.02,0.65
2021-03-17,6.15,6.16,6.16,6.12,17984.55,0.0
2021-03-18,6.16,6.33,6.23,6.14,54688.0,1.14
2021-03-19,6.18,6.28,6.17,6.12,41157.59,-0.96
2021-03-22,6.14,6.26,6.26,6.12,30761.67,1.46
2021-03-23,6.25,6.26,6.2,6.17,26289.08,-0.96
2021-03-24,6.18,6.22,6.18,6.16,23280.17,-0.32
2021-03-25,6.17,6.19,6.15,6.13,20067.01,-0.48
2021-03-26,6.15,6.2,6.17,6.13,21222.0,0.33
2021-03-29,6.16,6.21,6.14,6.13,26204.0,-0.49
2021-03-30,6.12,6.24,6.15,6.11,32957.0,0.16
2021-03-31,6.13,6.14,6.1,6.04,39328.17,-0.81
2021-04-01,6.1,6.3,6.22,6.05,61771.17,1.97
2021-04-02,6.2,6.5,6.4,6.2,98764.26,2.89
2021-04-06,6.38,6.44,6.36,6.29,57729.18,-0.62
2021-04-07,6.35,6.51,6.42,6.31,57339.98,0.94
2021-04-08,6.38,6.45,6.39,6.32,45043.16,-0.47
2021-04-09,6.37,6.75,6.68,6.36,143865.84,4.54
