date,open,high,close,low,volume,p_change
2021-03-11,3.78,3.8,3.78,3.74,9465.84,0.27
2021-03-12,3.78,3.85,3.8,3.75,7117.0,0.53
2021-03-15,3.77,3.82,3.73,3.68,15894.76,-1.84
2021-03-16,3.7,3.78,3.71,3.68,8679.76,-0.54
2021-03-17,3.69,3.72,3.69,3.68,10452.85,-0.54
2021-03-18,3.69,3.72,3.69,3.67,7226.0,0.0
2021-03-19,3.69,3.69,3.63,3.6,10905.0,-1.63
2021-03-22,3.68,3.7,3.66,3.63,9405.59,0.83
2021-03-23,3.7,3.83,3.83,3.66,22886.59,4.64
2021-03-24,3.8,3.91,3.79,3.75,13038.99,-1.04
2021-03-25,3.77,3.79,3.7,3.69,13342.61,-2.38
2021-03-26,3.67,3.71,3.7,3.61,14758.4,0.0
2021-03-29,3.68,3.72,3.64,3.64,12167.0,-1.62
2021-03-30,3.65,3.68,3.64,3.6,4915.0,0.0
2021-03-31,3.66,3.66,3.59,3.58,10598.0,-1.37
2021-04-01,3.63,3.76,3.7,3.59,24763.81,3.06
2021-04-02,3.7,3.75,3.69,3.68,10738.0,-0.27
2021-04-06,3.7,3.75,3.7,3.69,9213.1,0.27
2021-04-07,3.72,3.75,3.7,3.67,10508.08,0.0
2021-04-08,3.69,3.76,3.71,3.68,13399.02,0.27
2021-04-09,3.73,3.76,3.7,3.69,8688.02,-0.27
