date,open,high,close,low,volume,p_change
2021-03-11,61.58,62.4,61.55,60.68,64727.85,0.74
2021-03-12,61.7,62.29,61.11,60.03,63172.28,-0.71
2021-03-15,60.5,61.88,60.65,60.03,76529.79,-0.75
2021-03-16,60.5,63.15,61.11,60.5,77552.17,0.76
2021-03-17,60.71,64.84,63.43,60.3,83889.59,3.8
2021-03-18,63.49,66.66,65.66,63.47,104196.11,3.52
2021-03-19,64.49,67.28,63.96,63.6,99787.89,-2.59
2021-03-22,64.03,65.78,65.5,63.1,58675.0,2.41
2021-03-23,65.3,65.38,65.18,64.11,48454.45,-0.49
2021-03-24,64.76,65.96,65.73,63.5,58740.66,0.84
2021-03-25,65.7,66.4,65.48,64.55,40285.65,-0.38
2021-03-26,65.83,66.86,66.61,65.61,49241.35,1.73
2021-03-29,67.0,72.56,69.67,66.8,118908.64,4.59
2021-03-30,70.17,72.52,70.97,69.74,94393.27,1.87
2021-03-31,71.14,71.24,67.6,66.99,79833.85,-4.75
2021-04-01,67.59,70.0,69.09,67.47,47608.65,2.2
2021-04-02,69.81,70.73,69.99,69.63,44810.77,1.3
2021-04-06,69.63,70.8,69.79,68.27,40871.54,-0.29
2021-04-07,69.09,69.18,68.69,66.85,64215.75,-1.58
2021-04-08,68.06,68.66,68.43,66.92,39080.97,-0.38
2021-04-09,75.27,75.27,75.27,75.27,50025.84,10.0
