date,open,high,close,low,volume,p_change
2021-03-11,25.45,26.43,25.83,24.88,54239.28,2.01
2021-03-12,25.61,26.46,25.64,25.37,35175.48,-0.74
2021-03-15,25.3,25.52,24.54,24.4,34388.71,-4.29
2021-03-16,24.81,26.81,26.44,24.7,70737.17,7.74
2021-03-17,26.48,27.28,27.15,26.2,45950.49,2.69
2021-03-18,27.28,27.28,26.19,26.0,39482.65,-3.54
2021-03-19,25.76,26.19,25.02,24.87,59437.35,-4.47
2021-03-22,25.01,25.5,24.98,24.8,45883.09,-0.16
2021-03-23,25.1,25.39,24.5,24.21,32536.91,-1.92
2021-03-24,24.2,24.79,24.4,24.03,29229.86,-0.41
2021-03-25,24.41,25.35,24.97,24.1,28447.85,2.34
2021-03-26,24.9,26.33,25.65,24.9,41414.55,2.72
2021-03-29,25.88,25.99,24.73,24.55,45546.39,-3.59
2021-03-30,24.84,24.85,24.39,24.18,41746.33,-1.38
2021-03-31,24.4,24.79,23.85,23.58,37661.8,-2.21
2021-04-01,23.85,24.25,24.05,23.7,22456.0,0.84
2021-04-02,24.14,25.97,24.89,24.03,52796.53,3.49
2021-04-06,24.76,25.14,24.77,24.66,21089.36,-0.48
2021-04-07,24.7,25.05,24.22,24.2,27021.8,-2.22
2021-04-08,24.12,24.41,23.98,23.75,36983.0,-0.99
2021-04-09,24.08,24.39,23.8,23.58,25092.49,-0.75
