date,open,high,close,low,volume,p_change
2021-03-11,15.23,15.58,15.56,14.88,14012.36,2.5
2021-03-12,15.5,15.67,15.16,15.06,13617.4,-2.57
2021-03-15,15.14,15.45,15.18,14.97,9676.0,0.13
2021-03-16,15.3,15.59,15.49,15.18,11611.33,2.04
2021-03-17,15.49,15.82,15.72,15.39,16005.4,1.49
2021-03-18,15.7,15.92,15.61,15.5,12616.9,-0.7
2021-03-19,15.4,16.0,15.9,15.23,18005.6,1.86
2021-03-22,15.99,16.38,16.1,15.8,18977.29,1.26
2021-03-23,16.11,16.5,15.95,15.95,18527.36,-0.93
2021-03-24,16.0,16.1,15.95,15.75,11875.83,0.0
2021-03-25,15.82,16.12,15.78,15.76,12301.02,-1.07
2021-03-26,15.78,16.31,16.19,15.72,15551.92,2.6
2021-03-29,16.24,16.58,16.1,16.01,16870.93,-0.56
2021-03-30,16.0,16.13,15.32,15.28,21599.22,-4.84
2021-03-31,15.14,15.91,15.48,15.14,15221.27,1.04
2021-04-01,15.49,15.75,15.2,15.2,19221.32,-1.81
2021-04-02,15.22,15.6,15.45,15.03,21008.57,1.65
2021-04-06,15.44,15.92,15.58,15.36,33193.92,0.84
2021-04-07,15.54,15.55,15.17,15.11,36240.87,-2.63
2021-04-08,15.38,15.93,15.1,15.1,47340.89,-0.46
2021-04-09,15.22,15.22,14.35,14.3,66414.8,-4.97
