date,open,high,close,low,volume,p_change
2021-03-11,6.88,7.1,7.06,6.85,11867.24,2.62
2021-03-12,7.03,7.18,7.11,6.94,13892.24,0.71
2021-03-15,7.1,7.24,7.13,7.08,9507.0,0.28
2021-03-16,7.18,7.4,7.31,7.1,19141.02,2.52
2021-03-17,7.29,7.6,7.6,7.21,49026.25,3.97
2021-03-18,7.64,7.73,7.46,7.42,30378.92,-1.84
2021-03-19,7.36,7.43,7.18,7.13,43483.2,-3.75
2021-03-22,7.13,7.26,7.25,7.02,28549.72,0.97
2021-03-23,7.24,7.31,7.11,7.05,17890.98,-1.93
2021-03-24,7.1,7.2,7.1,7.03,13825.02,-0.14
2021-03-25,7.15,7.2,6.94,6.93,18388.0,-2.25
2021-03-26,6.92,7.16,7.1,6.89,16442.0,2.31
2021-03-29,7.05,7.2,7.13,7.05,11500.0,0.42
2021-03-30,7.07,7.09,6.91,6.82,19918.05,-3.09
2021-03-31,6.99,7.05,7.0,6.83,10253.05,1.3
2021-04-01,7.0,7.09,7.03,6.95,8392.02,0.43
2021-04-02,7.03,7.03,6.97,6.93,8678.51,-0.85
2021-04-06,6.92,7.08,7.07,6.92,12271.02,1.44
2021-04-07,7.08,7.78,7.78,7.02,78146.31,10.04
2021-04-08,8.15,8.56,8.56,7.78,246737.2,10.03
2021-04-09,9.0,9.42,9.42,8.6,363231.0,10.05
