date,open,high,close,low,volume,p_change
2021-03-11,2.72,2.73,2.7,2.69,45771.0,0.0
2021-03-12,2.64,2.67,2.57,2.57,171864.0,-4.82
2021-03-15,2.56,2.62,2.58,2.53,51918.27,0.39
2021-03-16,2.57,2.6,2.55,2.49,99220.36,-1.16
2021-03-17,2.52,2.57,2.54,2.5,55538.3,-0.39
2021-03-18,2.53,2.54,2.51,2.5,68069.46,-1.18
2021-03-19,2.5,2.57,2.52,2.48,72809.86,0.4
2021-03-22,2.55,2.65,2.61,2.54,114098.6,3.57
2021-03-23,2.64,2.64,2.59,2.56,51468.2,-0.77
2021-03-24,2.57,2.6,2.55,2.53,47824.65,-1.54
2021-03-25,2.56,2.58,2.53,2.52,53103.0,-0.78
2021-03-26,2.54,2.57,2.56,2.52,35391.71,1.19
2021-03-29,2.56,2.69,2.62,2.53,87991.77,2.34
2021-03-30,2.58,2.6,2.55,2.54,79060.4,-2.67
2021-03-31,2.55,2.56,2.54,2.52,34812.6,-0.39
2021-04-01,2.57,2.63,2.61,2.55,75108.0,2.76
2021-04-02,2.62,2.66,2.65,2.6,91003.78,1.53
2021-04-06,2.65,2.74,2.65,2.64,67936.0,0.0
2021-04-07,2.66,2.72,2.72,2.64,61619.44,2.64
2021-04-08,2.72,2.74,2.71,2.68,57981.4,-0.37
2021-04-09,2.74,2.74,2.7,2.66,48908.0,-0.37
