date,open,high,close,low,volume,p_change
2021-03-11,10.25,10.39,10.36,10.08,13478.0,1.07
2021-03-12,10.4,10.96,10.81,10.32,36060.72,4.34
2021-03-15,10.9,10.9,10.86,10.7,27068.01,0.46
2021-03-16,10.86,11.3,11.26,10.72,55729.62,3.68
2021-03-17,11.26,11.3,11.15,11.05,34587.0,-0.98
2021-03-18,11.22,11.43,11.17,11.07,38430.54,0.18
2021-03-19,11.2,11.48,11.22,11.08,48056.89,0.45
2021-03-22,11.15,11.4,11.19,11.14,38932.16,-0.27
2021-03-23,11.2,11.25,11.0,10.94,31388.17,-1.7
2021-03-24,10.95,11.43,11.33,10.88,62565.46,3.0
2021-03-25,11.35,11.39,11.05,11.04,39948.24,-2.47
2021-03-26,10.85,11.42,11.28,10.85,49186.0,2.08
2021-03-29,11.23,11.93,11.68,11.15,78193.68,3.55
2021-03-30,11.5,11.63,11.52,11.33,55231.29,-1.37
2021-03-31,11.43,11.9,11.8,11.43,72493.79,2.43
2021-04-01,11.8,12.0,11.74,11.6,50322.15,-0.51
2021-04-02,11.65,11.71,11.38,11.33,45968.23,-3.07
2021-04-06,11.39,11.54,11.44,11.3,29756.14,0.53
2021-04-07,11.4,11.41,11.21,11.18,33650.0,-2.01
2021-04-08,11.17,11.17,11.02,10.93,28426.45,-1.7
2021-04-09,10.99,11.14,11.13,10.98,19968.09,1.0
