date,open,high,close,low,volume,p_change
2021-03-11,38.43,39.8,39.35,38.12,37400.3,0.61
2021-03-12,39.51,40.45,40.21,39.17,30978.04,2.19
2021-03-15,39.79,41.15,39.45,39.31,32735.45,-1.89
2021-03-16,39.55,39.77,39.6,38.56,20315.88,0.38
2021-03-17,40.07,40.28,38.93,38.73,18018.4,-1.69
2021-03-18,38.94,39.99,39.6,38.4,23444.72,1.72
2021-03-19,38.85,39.59,38.75,38.43,18471.79,-2.15
2021-03-22,38.81,40.24,39.73,38.8,19236.64,2.53
2021-03-23,39.41,39.68,38.21,37.91,18764.49,-3.83
2021-03-24,38.01,38.2,37.0,36.81,16781.72,-3.17
2021-03-25,36.9,37.96,37.42,36.36,14341.33,1.14
2021-03-26,37.25,38.55,38.0,37.25,17102.38,1.55
2021-03-29,38.2,40.0,39.74,38.01,27269.4,4.58
2021-03-30,39.78,40.18,39.9,39.26,20865.2,0.4
2021-03-31,39.9,40.0,39.44,39.04,12733.94,-1.15
2021-04-01,39.9,40.68,39.8,39.44,17946.54,0.91
2021-04-02,40.01,41.36,40.58,40.01,20974.0,1.96
2021-04-06,40.55,40.81,40.28,39.68,11855.8,-0.74
2021-04-07,40.66,40.68,39.0,38.8,21305.5,-3.18
2021-04-08,39.1,39.55,38.9,38.31,14734.22,-0.26
2021-04-09,38.56,39.4,39.22,38.33,13041.08,0.82
