date,open,high,close,low,volume,p_change
2021-03-11,14.75,15.09,15.09,14.59,9716.64,2.79
2021-03-12,15.02,15.06,14.87,14.85,8908.02,-1.46
2021-03-15,14.89,14.96,14.8,14.73,6712.0,-0.47
2021-03-16,14.92,15.19,15.19,14.85,10917.0,2.63
2021-03-17,15.18,15.65,15.47,15.1,22539.32,1.84
2021-03-18,15.46,15.6,15.2,15.18,15100.0,-1.75
2021-03-19,15.14,15.4,15.22,15.06,8958.0,0.13
2021-03-22,15.14,15.55,15.46,15.14,11600.44,1.58
2021-03-23,15.42,15.55,15.37,15.22,8588.0,-0.58
2021-03-24,15.29,15.37,15.11,15.09,8214.0,-1.69
2021-03-25,15.11,15.38,15.17,15.08,10206.0,0.4
2021-03-26,15.46,15.46,15.28,15.2,9071.0,0.72
2021-03-29,15.3,15.43,15.31,15.21,7832.0,0.2
2021-03-30,15.26,15.26,14.81,14.8,15227.0,-3.27
2021-03-31,14.8,14.9,14.84,14.65,8451.64,0.2
2021-04-01,14.89,14.96,14.8,14.71,7228.0,-0.27
2021-04-02,14.89,15.44,15.39,14.8,18323.28,3.99
2021-04-06,15.34,15.34,15.27,15.02,16166.28,-0.78
2021-04-07,15.22,15.64,15.58,15.1,19728.62,2.03
2021-04-08,15.6,15.93,15.46,15.45,22601.0,-0.77
2021-04-09,15.41,15.75,15.62,15.32,15374.0,1.03
