date,open,high,close,low,volume,p_change
2021-03-11,10.34,10.64,10.6,10.28,76172.45,2.91
2021-03-12,10.59,10.62,10.47,10.42,53766.19,-1.23
2021-03-15,10.47,10.48,10.29,10.18,85376.35,-1.72
2021-03-16,10.29,10.52,10.49,10.29,78094.93,1.94
2021-03-17,10.5,10.58,10.53,10.37,64688.89,0.38
2021-03-18,10.53,10.56,10.5,10.44,58017.12,-0.28
2021-03-19,10.38,10.67,10.56,10.3,79161.18,0.57
2021-03-22,10.57,10.85,10.84,10.52,94570.09,2.65
2021-03-23,10.89,10.94,10.82,10.74,73308.53,-0.18
2021-03-24,10.83,10.98,10.85,10.71,74429.24,0.28
2021-03-25,10.78,11.0,10.9,10.72,73413.81,0.46
2021-03-26,10.9,10.98,10.92,10.76,76151.3,0.18
2021-03-29,10.95,11.12,11.01,10.9,89458.31,0.82
2021-03-30,10.98,11.01,10.83,10.77,90205.93,-1.64
2021-03-31,10.84,10.9,10.68,10.56,105412.73,-1.39
2021-04-01,10.74,11.22,11.15,10.69,182293.73,4.4
2021-04-02,11.28,11.82,11.63,11.17,334043.75,4.3
2021-04-06,11.71,12.09,11.89,11.7,324181.81,2.24
2021-04-07,12.01,12.09,11.92,11.8,226968.64,0.25
2021-04-08,12.01,12.28,11.88,11.84,218965.23,-0.34
2021-04-09,12.3,13.05,12.63,12.28,613598.19,6.31
