date,open,high,close,low,volume,p_change
2021-03-11,17.5,18.24,17.92,17.3,14307.1,2.75
2021-03-12,18.0,18.17,18.11,17.58,14685.4,1.06
2021-03-15,18.22,18.9,18.88,18.01,36075.2,4.25
2021-03-16,19.11,19.11,18.66,18.41,22638.0,-1.17
2021-03-17,18.76,18.77,18.62,18.37,14200.0,-0.21
2021-03-18,18.23,18.5,17.99,17.96,19481.12,-3.38
2021-03-19,17.98,18.28,17.85,17.79,12787.0,-0.78
2021-03-22,17.68,18.02,17.91,17.68,10887.92,0.34
2021-03-23,18.18,19.5,18.62,18.18,53642.14,3.96
2021-03-24,17.73,18.25,17.87,17.73,31073.32,-4.03
2021-03-25,17.77,18.25,17.9,17.59,20018.33,0.17
2021-03-26,17.9,18.12,18.06,17.75,15370.51,0.89
2021-03-29,18.0,18.27,18.24,17.95,16615.09,1.0
2021-03-30,18.21,18.21,17.6,17.54,20716.08,-3.51
2021-03-31,17.43,17.8,17.58,17.43,10412.75,-0.11
2021-04-01,17.57,18.49,18.48,17.43,26399.98,5.12
2021-04-02,19.3,19.3,18.12,18.09,40698.6,-1.95
2021-04-06,17.91,18.1,17.85,17.55,22480.8,-1.49
2021-04-07,17.89,18.15,17.92,17.72,15605.1,0.39
2021-04-08,17.9,17.92,17.58,17.55,17623.0,-1.9
2021-04-09,17.67,17.67,17.46,17.43,10735.0,-0.68
