date,open,high,close,low,volume,p_change
2021-03-11,4.55,4.8,4.71,4.48,471288.69,-1.05
2021-03-12,4.72,4.85,4.63,4.58,350785.28,-1.7
2021-03-15,4.63,5.09,5.09,4.58,865121.75,9.94
2021-03-16,5.16,5.35,5.16,4.97,867032.56,1.38
2021-03-17,5.06,5.34,5.26,5.0,619422.94,1.94
2021-03-18,5.35,5.79,5.79,5.28,496126.72,10.08
2021-03-19,5.9,6.13,5.7,5.67,1093833.62,-1.55
2021-03-22,5.63,6.0,5.68,5.58,625310.75,-0.35
2021-03-23,5.62,5.66,5.4,5.35,515887.03,-4.93
2021-03-24,5.32,5.42,5.15,5.07,464084.19,-4.63
2021-03-25,5.1,5.22,5.09,5.03,285716.69,-1.17
2021-03-26,5.17,5.31,5.2,5.11,316935.97,2.16
2021-03-29,5.25,5.54,5.28,5.15,348166.19,1.54
2021-03-30,5.15,5.21,5.14,4.97,322568.62,-2.65
2021-03-31,5.22,5.25,5.07,5.04,152539.44,-1.36
2021-04-01,5.04,5.08,5.0,4.86,244991.36,-1.38
2021-04-02,5.1,5.35,5.15,5.04,366243.62,3.0
2021-04-06,5.18,5.34,5.3,5.14,263710.88,2.91
2021-04-07,5.34,5.53,5.47,5.19,383344.09,3.21
2021-04-08,5.47,5.49,5.36,5.31,217377.0,-2.01
2021-04-09,5.33,5.41,5.2,5.15,242471.78,-2.98
