date,open,high,close,low,volume,p_change
2021-03-11,7.51,7.87,7.73,7.5,17719.0,1.18
2021-03-12,7.68,7.78,7.68,7.56,15214.0,-0.65
2021-03-15,7.8,7.93,7.83,7.67,25442.0,1.95
2021-03-16,7.83,7.93,7.93,7.73,19669.06,1.28
2021-03-17,7.93,7.98,7.84,7.8,16514.0,-1.14
2021-03-18,7.89,7.99,7.89,7.8,20917.86,0.64
2021-03-19,8.18,9.28,8.59,8.05,85124.37,8.87
2021-03-22,8.26,8.48,8.42,8.16,57992.36,-1.98
2021-03-23,8.33,8.99,8.63,8.28,75411.13,2.49
2021-03-24,8.64,8.76,8.41,8.3,44284.42,-2.55
2021-03-25,8.33,8.44,8.24,8.2,31639.71,-2.02
2021-03-26,8.28,8.38,8.38,8.13,29029.31,1.7
2021-03-29,8.37,8.43,8.21,8.19,22946.0,-2.03
2021-03-30,8.31,8.44,8.09,8.05,24307.46,-1.46
2021-03-31,7.98,8.18,7.99,7.97,18192.31,-1.24
2021-04-01,7.62,8.06,7.92,7.31,51151.0,-0.88
2021-04-02,7.81,7.89,7.73,7.71,19733.0,-2.4
2021-04-06,7.82,7.93,7.87,7.72,14682.0,1.81
2021-04-07,7.88,8.08,7.93,7.81,16915.0,0.76
2021-04-08,7.9,7.93,7.67,7.67,27989.0,-3.28
2021-04-09,7.6,7.76,7.73,7.6,13359.09,0.78
