date,open,high,close,low,volume,p_change
2021-03-11,53.53,55.58,54.37,52.66,25296.0,0.83
2021-03-12,54.99,54.99,51.75,51.38,29583.99,-4.82
2021-03-15,51.0,52.79,52.05,50.18,22632.16,0.58
2021-03-16,52.05,52.85,51.18,50.45,18952.98,-1.67
2021-03-17,51.24,55.96,54.56,51.19,31932.13,6.6
2021-03-18,54.3,55.55,54.08,53.57,24849.05,-0.88
2021-03-19,53.16,58.9,57.4,52.62,44145.31,6.14
2021-03-22,56.98,58.39,57.96,56.41,35340.0,0.98
2021-03-23,57.24,61.2,58.4,56.83,43693.86,0.76
2021-03-24,57.01,57.2,55.6,55.21,30218.23,-4.79
2021-03-25,53.93,61.16,61.16,53.93,45336.29,10.0
2021-03-26,62.0,63.8,61.53,59.67,66254.83,0.6
2021-03-29,61.16,63.02,62.92,60.35,44978.83,2.26
2021-03-30,62.1,62.47,60.0,58.9,40694.66,-4.64
2021-03-31,59.59,60.77,59.12,57.79,32125.81,-1.47
2021-04-01,59.2,65.03,65.03,59.2,39909.66,10.0
2021-04-02,68.0,71.3,67.0,65.68,83291.42,3.03
2021-04-06,67.01,70.49,67.0,65.69,57535.07,0.0
2021-04-07,65.65,72.0,69.15,65.21,62427.13,3.21
2021-04-08,67.9,69.41,68.65,67.27,42928.72,-0.72
2021-04-09,68.0,69.04,67.63,65.38,31178.44,-1.49
