date,open,high,close,low,volume,p_change
2021-03-11,2.19,2.22,2.22,2.18,45665.4,1.37
2021-03-12,2.22,2.27,2.25,2.2,86173.14,1.35
2021-03-15,2.25,2.29,2.26,2.24,76400.62,0.44
2021-03-16,2.27,2.32,2.3,2.26,115638.4,1.77
2021-03-17,2.3,2.33,2.3,2.29,81329.82,0.0
2021-03-18,2.3,2.32,2.29,2.27,74349.03,-0.43
2021-03-19,2.28,2.31,2.29,2.27,75220.03,0.0
2021-03-22,2.29,2.3,2.3,2.26,102579.41,0.44
2021-03-23,2.3,2.32,2.3,2.29,81955.23,0.0
2021-03-24,2.29,2.3,2.26,2.26,66507.4,-1.74
2021-03-25,2.27,2.28,2.24,2.23,68117.0,-0.89
2021-03-26,2.23,2.27,2.26,2.22,61450.65,0.89
2021-03-29,2.26,2.28,2.27,2.25,53107.01,0.44
2021-03-30,2.26,2.27,2.24,2.22,63695.6,-1.32
2021-03-31,2.24,2.3,2.28,2.22,123821.09,1.79
2021-04-01,2.27,2.27,2.25,2.23,88956.0,-1.32
2021-04-02,2.25,2.27,2.26,2.23,80706.12,0.44
2021-04-06,2.26,2.28,2.26,2.25,70224.01,0.0
2021-04-07,2.27,2.32,2.31,2.25,138147.23,2.21
2021-04-08,2.3,2.31,2.26,2.26,106065.81,-2.17
2021-04-09,2.25,2.26,2.25,2.24,68736.68,-0.44
