date,open,high,close,low,volume,p_change
2021-03-11,5.01,5.03,5.03,5.01,64355.5,0.2
2021-03-12,5.02,5.03,5.03,5.0,51456.04,0.0
2021-03-15,5.02,5.08,5.06,5.01,104726.03,0.6
2021-03-16,5.04,5.15,5.12,5.03,131223.02,1.19
2021-03-17,5.11,5.21,5.13,5.1,111233.9,0.2
2021-03-18,5.13,5.16,5.08,5.05,101587.01,-0.97
2021-03-19,5.06,5.1,5.08,5.03,73018.67,0.0
2021-03-22,5.08,5.13,5.13,5.07,74374.67,0.98
2021-03-23,5.11,5.13,5.11,5.06,46709.36,-0.39
2021-03-24,5.09,5.1,5.07,5.06,47842.02,-0.78
2021-03-25,5.09,5.09,5.05,5.04,63867.0,-0.39
2021-03-26,5.05,5.08,5.05,5.04,58983.53,0.0
2021-03-29,5.09,5.11,5.07,5.07,65472.0,0.4
2021-03-30,5.06,5.09,5.07,5.06,48284.35,0.0
2021-03-31,5.06,5.08,5.08,5.06,47474.59,0.2
2021-04-01,5.08,5.08,5.07,5.06,51781.0,-0.2
2021-04-02,5.06,5.08,5.07,5.06,40006.8,0.0
2021-04-06,5.05,5.06,5.05,5.04,100455.95,-0.39
2021-04-07,5.05,5.06,5.06,5.04,62778.49,0.2
2021-04-08,5.06,5.06,5.05,5.04,67667.49,-0.2
2021-04-09,5.05,5.05,5.05,5.04,49596.52,0.0
