date,open,high,close,low,volume,p_change
2021-03-11,4.28,4.35,4.31,4.26,30820.77,1.17
2021-03-12,4.33,4.39,4.38,4.29,31820.88,1.62
2021-03-15,4.38,4.44,4.4,4.37,32004.81,0.46
2021-03-16,4.4,4.44,4.39,4.34,29473.97,-0.23
2021-03-17,4.39,4.51,4.5,4.35,56132.11,2.51
2021-03-18,4.5,4.5,4.49,4.42,56179.38,-0.22
2021-03-19,4.48,4.49,4.4,4.39,77032.69,-2.0
2021-03-22,4.26,4.6,4.42,4.22,47441.99,0.46
2021-03-23,4.37,4.45,4.39,4.34,42288.72,-0.68
2021-03-24,4.34,4.43,4.41,4.31,36077.12,0.46
2021-03-25,4.5,4.62,4.55,4.45,126179.83,3.17
2021-03-26,4.49,4.57,4.54,4.44,63165.35,-0.22
2021-03-29,4.54,4.61,4.57,4.5,38931.99,0.66
2021-03-30,4.56,4.8,4.8,4.54,106675.78,5.03
2021-03-31,4.84,4.88,4.78,4.72,73934.88,-0.42
2021-04-01,4.77,5.02,5.0,4.76,77678.5,4.6
2021-04-02,5.01,5.01,4.88,4.85,75060.69,-2.4
2021-04-06,4.91,4.98,4.95,4.88,46220.65,1.43
2021-04-07,4.93,4.94,4.9,4.87,40071.87,-1.01
2021-04-08,4.9,4.96,4.93,4.87,32018.06,0.61
