date,open,high,close,low,volume,p_change
2021-03-11,17.52,18.07,17.98,17.31,56511.73,2.63
2021-03-12,18.0,18.35,18.3,17.81,52651.44,1.78
2021-03-15,18.31,18.35,17.57,17.5,54236.57,-3.99
2021-03-16,17.61,18.05,17.82,17.6,32647.64,1.42
2021-03-17,17.83,18.2,18.04,17.58,31019.46,1.24
2021-03-18,18.03,18.94,18.73,17.82,67213.12,3.83
2021-03-19,18.6,19.18,18.81,18.44,69626.44,0.43
2021-03-22,19.0,19.15,18.64,18.15,71253.73,-0.9
2021-03-23,18.63,18.63,18.59,18.26,41550.78,-0.27
2021-03-24,18.5,18.85,18.13,18.1,50638.22,-2.47
2021-03-25,18.12,18.28,17.66,17.52,54320.86,-2.59
2021-03-26,17.75,18.69,18.5,17.75,74012.75,4.76
2021-03-29,18.67,18.82,18.41,18.28,40808.52,-0.49
2021-03-30,18.41,18.56,18.51,18.1,43060.59,0.54
2021-03-31,18.33,18.45,18.23,18.0,37535.6,-1.51
2021-04-01,18.38,18.79,18.76,18.13,71520.4,2.91
2021-04-02,18.76,18.97,18.56,18.5,44667.5,-1.07
2021-04-06,19.33,19.74,18.91,18.77,135282.72,1.89
2021-04-07,19.19,19.34,18.52,18.3,101959.6,-2.06
2021-04-08,18.46,19.0,18.7,18.38,64481.42,0.97
2021-04-09,19.04,20.57,20.57,19.04,209832.69,10.0
