date,open,high,close,low,volume,p_change
2021-03-11,248.0,264.73,258.89,245.21,32963.09,5.24
2021-03-12,260.01,260.18,256.5,248.5,26664.48,-0.92
2021-03-15,253.28,254.5,237.75,233.11,31358.53,-7.31
2021-03-16,242.01,250.0,247.69,238.45,22175.2,4.18
2021-03-17,245.44,268.0,264.0,243.43,33506.45,6.58
2021-03-18,264.0,267.8,264.0,261.08,14975.54,0.0
2021-03-19,259.1,264.44,257.5,255.2,15169.95,-2.46
2021-03-22,256.93,269.45,261.65,255.13,22146.45,1.61
2021-03-23,261.6,270.29,266.9,260.01,18965.71,2.01
2021-03-24,266.9,276.0,271.48,265.05,18376.14,1.72
2021-03-25,268.0,279.68,277.99,264.49,19158.19,2.4
2021-03-26,278.69,293.51,289.6,278.55,32308.32,4.18
2021-03-29,290.0,295.0,286.01,285.0,17459.49,-1.24
2021-03-30,285.51,301.37,294.1,284.5,21059.84,2.83
2021-03-31,294.0,294.0,288.87,285.12,14223.2,-1.78
2021-04-01,290.58,297.19,295.63,288.4,14173.25,2.34
2021-04-02,297.5,303.33,298.2,292.5,16198.3,0.87
2021-04-06,297.9,300.0,292.76,283.29,23595.22,-1.82
2021-04-07,292.0,295.97,295.03,289.21,13117.99,0.78
2021-04-08,293.77,308.0,306.3,290.58,22822.31,3.82
2021-04-09,307.9,307.9,299.75,298.0,15695.65,-2.14
