date,open,high,close,low,volume,p_change
2021-03-11,32.06,32.45,32.01,31.87,17580.89,-0.62
2021-03-12,31.81,32.2,31.93,31.25,20536.2,-0.25
2021-03-15,31.96,32.81,32.31,31.69,20365.1,1.19
2021-03-16,32.4,33.01,32.8,32.0,21794.75,1.52
2021-03-17,32.83,35.25,34.78,32.83,47330.48,6.04
2021-03-18,34.86,36.08,35.36,34.7,36521.17,1.67
2021-03-19,35.37,36.1,35.3,34.91,29139.92,-0.17
2021-03-22,35.31,36.26,35.95,35.28,25315.36,1.84
2021-03-23,35.78,36.3,35.45,35.2,26259.69,-1.39
2021-03-24,35.38,35.8,34.75,34.5,21761.97,-1.98
2021-03-25,34.91,36.2,35.7,34.53,26116.47,2.73
2021-03-26,35.71,36.25,36.0,35.4,24089.03,0.84
2021-03-29,36.11,37.93,37.71,36.1,55746.17,4.75
2021-03-30,38.61,39.33,39.33,37.95,93145.11,4.3
2021-03-31,39.01,39.33,38.88,38.22,36800.51,-1.14
2021-04-01,38.88,40.27,39.77,38.5,37769.08,2.29
2021-04-02,40.09,42.37,42.24,40.0,70252.2,6.21
2021-04-06,42.01,43.08,42.18,41.36,50527.35,-0.14
2021-04-07,42.39,42.39,40.0,39.37,70140.03,-5.17
2021-04-08,40.0,40.17,39.29,39.0,38541.38,-1.77
2021-04-09,39.0,42.22,42.01,39.0,68079.45,6.92
