date,open,high,close,low,volume,p_change
2021-03-11,12.1,12.3,12.22,12.05,177353.61,1.07
2021-03-12,12.25,12.73,12.46,12.09,232954.09,1.96
2021-03-15,12.41,12.59,12.35,12.29,193982.55,-0.88
2021-03-16,12.39,13.27,13.18,12.3,507108.84,6.72
2021-03-17,13.1,13.24,12.85,12.82,306571.41,-2.5
2021-03-18,12.87,13.09,12.93,12.82,173718.88,0.62
2021-03-19,12.81,12.96,12.6,12.52,196016.22,-2.55
2021-03-22,12.54,12.83,12.78,12.52,123477.66,1.43
2021-03-23,12.72,12.84,12.63,12.55,128704.85,-1.17
2021-03-24,12.58,12.64,12.17,12.14,234279.3,-3.64
2021-03-25,12.15,12.25,12.09,12.03,117816.9,-0.66
2021-03-26,12.11,12.26,12.15,12.08,128632.86,0.5
2021-03-29,12.08,12.28,12.2,11.86,168385.23,0.41
2021-03-30,12.12,12.28,12.14,12.03,137937.38,-0.49
2021-03-31,12.14,12.16,12.01,11.84,202670.16,-1.07
2021-04-01,12.06,12.11,12.02,11.98,91974.0,0.08
2021-04-02,12.02,12.18,12.03,11.99,127030.71,0.08
2021-04-06,12.04,12.12,12.05,11.96,86616.6,0.17
2021-04-07,12.05,12.26,12.24,12.01,145968.59,1.58
2021-04-08,12.17,12.18,11.98,11.93,177302.34,-2.12
2021-04-09,11.96,11.98,11.77,11.66,194631.53,-1.75
