date,open,high,close,low,volume,p_change
2021-03-11,11.18,11.74,11.55,11.02,102521.98,2.67
2021-03-12,11.5,11.78,11.69,11.34,98968.13,1.21
2021-03-15,12.28,12.86,12.86,12.27,83300.46,10.01
2021-03-16,13.47,14.15,14.15,13.11,491061.72,10.03
2021-03-17,14.88,15.57,15.57,14.8,228156.23,10.04
2021-03-18,16.5,17.0,16.25,15.31,588436.31,4.37
2021-03-19,15.2,15.92,15.05,14.93,368418.25,-7.38
2021-03-22,15.02,15.66,15.52,14.6,292726.12,3.12
2021-03-23,15.24,15.45,13.97,13.97,342238.69,-9.99
2021-03-24,13.63,13.88,13.18,13.03,241175.66,-5.66
2021-03-25,13.09,13.96,13.52,13.02,217488.88,2.58
2021-03-26,13.22,13.98,13.7,13.0,191900.88,1.33
2021-03-29,13.6,14.35,14.29,13.35,204061.62,4.31
2021-03-30,14.15,14.35,13.72,13.45,167950.05,-3.99
2021-03-31,13.72,13.8,13.47,13.25,116936.15,-1.82
2021-04-01,13.38,13.67,13.18,13.11,125554.64,-2.15
2021-04-02,13.2,13.41,13.23,13.1,95256.83,0.38
2021-04-06,13.14,13.4,13.23,12.88,94567.81,0.0
2021-04-07,13.18,14.28,13.96,13.11,251915.12,5.52
2021-04-08,13.8,13.81,13.36,13.33,155798.77,-4.3
2021-04-09,13.23,13.49,13.15,13.13,84098.0,-1.57
