date,open,high,close,low,volume,p_change
2021-03-11,7.25,7.39,7.39,7.24,15366.75,1.65
2021-03-12,7.39,7.39,7.36,7.29,14228.2,-0.41
2021-03-15,7.33,7.37,7.32,7.27,13517.45,-0.54
2021-03-16,7.32,7.43,7.42,7.32,17350.52,1.37
2021-03-17,7.42,7.46,7.45,7.35,16864.91,0.4
2021-03-18,7.49,7.6,7.53,7.48,37364.15,1.07
2021-03-19,7.49,7.58,7.46,7.43,25217.04,-0.93
2021-03-22,7.43,7.56,7.54,7.43,19976.77,1.07
2021-03-23,7.52,7.55,7.49,7.45,19725.24,-0.66
2021-03-24,7.51,7.58,7.57,7.47,25554.38,1.07
2021-03-25,7.57,7.59,7.42,7.38,27976.03,-1.98
2021-03-26,7.42,7.55,7.53,7.42,18668.68,1.48
2021-03-29,7.52,7.55,7.54,7.48,16046.3,0.13
2021-03-30,7.54,7.57,7.39,7.38,24294.78,-1.99
2021-03-31,7.39,7.47,7.42,7.35,16882.04,0.41
2021-04-01,7.44,7.44,7.38,7.34,19510.18,-0.54
2021-04-02,7.38,7.42,7.4,7.35,12298.74,0.27
2021-04-06,7.41,7.54,7.52,7.37,18534.44,1.62
2021-04-07,7.53,7.57,7.56,7.44,22037.22,0.53
2021-04-08,7.56,7.57,7.49,7.49,20659.47,-0.93
2021-04-09,7.5,7.55,7.55,7.46,16171.21,0.8
