date,open,high,close,low,volume,p_change
2021-03-11,2.63,2.67,2.67,2.6,30546.04,2.3
2021-03-12,2.67,2.74,2.7,2.65,43436.25,1.12
2021-03-15,2.69,2.73,2.7,2.67,32918.5,0.0
2021-03-16,2.68,2.78,2.78,2.68,62939.51,2.96
2021-03-17,2.78,2.79,2.76,2.75,43104.87,-0.72
2021-03-18,2.75,2.78,2.75,2.74,31871.75,-0.36
2021-03-19,2.75,2.77,2.72,2.71,36336.25,-1.09
2021-03-22,2.72,2.75,2.75,2.72,35423.0,1.1
2021-03-23,2.75,2.77,2.68,2.67,36059.25,-2.54
2021-03-24,2.68,2.69,2.66,2.65,31961.5,-0.75
2021-03-25,2.65,2.68,2.63,2.61,34371.0,-1.13
2021-03-26,2.64,2.68,2.66,2.62,24966.79,1.14
2021-03-29,2.67,2.69,2.68,2.65,37788.71,0.75
2021-03-30,2.66,2.67,2.63,2.62,28057.5,-1.87
2021-03-31,2.64,2.65,2.63,2.6,30470.25,0.0
2021-04-01,2.64,2.65,2.64,2.61,23822.25,0.38
2021-04-02,2.64,2.68,2.66,2.63,36404.59,0.76
2021-04-06,2.66,2.67,2.67,2.63,32304.45,0.38
2021-04-07,2.65,2.7,2.7,2.65,39331.91,1.12
2021-04-08,2.7,2.71,2.65,2.65,45509.52,-1.85
2021-04-09,2.63,2.69,2.67,2.63,34259.06,0.76
