date,open,high,close,low,volume,p_change
2021-03-11,7.15,7.15,7.08,7.01,8010.41,0.43
2021-03-12,7.09,7.18,7.14,7.0,14085.05,0.85
2021-03-15,7.14,7.17,7.12,7.08,7087.6,-0.28
2021-03-16,7.09,7.16,7.14,7.09,5310.2,0.28
2021-03-17,7.18,7.2,7.13,7.11,6831.49,-0.14
2021-03-18,7.12,7.14,7.12,7.09,6160.55,-0.14
2021-03-19,7.12,7.12,7.05,7.02,7127.76,-0.98
2021-03-22,7.03,7.17,7.13,7.0,8699.86,1.14
2021-03-23,7.16,7.39,7.29,7.13,20242.18,2.24
2021-03-24,7.28,7.65,7.44,7.2,34464.52,2.06
2021-03-25,7.28,7.38,7.18,7.16,18559.99,-3.5
2021-03-26,7.19,7.24,7.23,7.12,15420.12,0.7
2021-03-29,7.23,7.26,7.12,7.06,15667.99,-1.52
2021-03-30,7.11,7.12,7.08,7.05,7848.96,-0.56
2021-03-31,7.09,7.3,7.25,7.06,13238.8,2.4
2021-04-01,7.32,7.32,7.24,7.19,11161.4,-0.14
2021-04-02,7.22,7.25,7.11,7.09,10770.73,-1.8
2021-04-06,7.08,7.17,7.11,7.07,6280.4,0.0
2021-04-07,7.12,7.17,7.1,7.09,5161.6,-0.14
2021-04-08,7.12,7.2,7.18,7.07,9606.19,1.13
2021-04-09,7.18,7.23,7.15,7.12,8899.8,-0.42
