date,open,high,close,low,volume,p_change
2021-03-11,14.48,14.53,14.28,14.13,10626.4,0.07
2021-03-12,14.38,14.38,14.19,13.99,5875.6,-0.63
2021-03-15,14.19,14.45,14.29,14.12,5575.64,0.7
2021-03-16,14.3,14.45,14.2,14.15,3131.5,-0.63
2021-03-17,14.19,14.35,14.05,13.76,11312.9,-1.06
2021-03-18,14.01,14.67,14.2,14.01,15496.5,1.07
2021-03-19,14.27,14.7,14.45,14.15,8756.25,1.76
2021-03-22,14.45,15.35,15.33,14.33,13475.04,6.09
2021-03-23,15.41,15.75,15.17,15.17,13577.4,-1.04
2021-03-24,15.11,15.33,14.92,14.85,7211.7,-1.65
2021-03-25,14.91,15.09,14.68,14.67,5026.0,-1.61
2021-03-26,14.63,15.05,14.78,14.63,4320.95,0.68
2021-03-29,14.8,14.89,14.85,14.68,3157.27,0.47
2021-03-30,14.76,15.88,14.44,14.25,11803.94,-2.76
2021-03-31,14.11,14.65,14.58,14.01,3467.2,0.97
2021-04-01,14.67,14.67,14.38,14.32,3919.2,-1.37
2021-04-02,14.31,14.45,14.44,14.17,2830.4,0.42
2021-04-06,14.46,15.02,14.71,14.38,6744.9,1.87
2021-04-07,14.99,14.99,14.66,14.58,2681.7,-0.34
2021-04-08,14.61,14.65,14.48,14.39,4975.22,-1.23
2021-04-09,14.48,14.58,14.49,14.31,3109.14,0.07
